strain	originating_lab	submitting_lab
A/India/2205/2012	all_india_institute_of_medical_sciences	centers_for_disease_control_and_prevention
A/Catalonia/NSVH43068/2013	hospital_universitari_vall_d'hebron	hospital_universitari_vall_d'hebron
A/Shimane/114/2013	shimane_prefectural_institute_of_public_health_and_environmental_science	national_institute_of_infectious_diseases_(niid)
A/Darwin/72/2013	royal_darwin_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
A/Kaliningrad/3/2013-egg	who_national_influenza_centre_russian_federation	national_institute_for_medical_research
A/Utah/5/2013	utah_department_of_health	centers_for_disease_control_and_prevention
A/Norway/2411/2012	who_national_influenza_centre	national_institute_for_medical_research
A/Townsville/11/2013	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/Finland/302/2013	national_institute_for_health_and_welfare	national_institute_for_medical_research
A/CostaRica/5802/2013-egg	laboratorio_nacional_de_influenza	centers_for_disease_control_and_prevention
A/CostaRica/5802/2013	laboratorio_nacional_de_influenza	centers_for_disease_control_and_prevention
A/SouthAfrica/2226/2013-egg	sandringham,_national_institute_for_communicable_d	national_institute_for_medical_research
A/Vietnam/3041/2013	national_institute_of_hygiene_and_epidemiology	centers_for_disease_control_and_prevention
A/Slovenia/1908/2012	laboratory_for_virology,_national_institute_of_public_health	national_institute_for_medical_research
A/Slovenia/1905/2012	laboratory_for_virology,_national_institute_of_public_health	national_institute_for_medical_research
A/Oman/SQUH-48/2012		other_database_import
A/Brisbane/189/2013	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/Darwin/102/2013	royal_darwin_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
A/Sweden/133/2013		swedish_national_institute_for_communicable_disease_control
A/Helsinki/492/2013		other_database_import
A/Cameroon/3234/2013	national_institute_for_medical_research	centers_for_disease_control_and_prevention
A/Iran/791/2014		other_database_import
A/Uganda/856/2014	uganda_virus_research_institute_(uvri),_national_influenza_center	centers_for_disease_control_and_prevention
A/Oman/SQUH-74/2013		other_database_import
A/Vietnam/3028/2013	national_institute_of_hygiene_and_epidemiology	centers_for_disease_control_and_prevention
A/Townsville/37/2013	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/Townsville/37/2012	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/Uganda/1625/2014	uganda_virus_research_institute_(uvri),_national_influenza_center	centers_for_disease_control_and_prevention
A/Oman/SQUH-51/2012		other_database_import
A/Srilanka/20/2013	medical_research_institute	who_collaborating_centre_for_reference_and_research_on_influenza
A/Niakhar/937/2013	institut_pasteur_de_dakar	centers_for_disease_control_and_prevention
A/Oman/SQUH-42/2012		other_database_import
A/Vietnam/3025/2013	national_institute_of_hygiene_and_epidemiology	centers_for_disease_control_and_prevention
A/Oman/SQUH-50/2012		other_database_import
A/Oman/SQUH-69/2012		other_database_import
A/Oman/SQUH-59/2012		other_database_import
A/Oman/SQUH-58/2012		other_database_import
A/Vietnam/3050/2013-egg	national_institute_of_hygiene_and_epidemiology	centers_for_disease_control_and_prevention
A/BurkinaFaso/291/2014	irss	centers_for_disease_control_and_prevention
A/Vietnam/CD291/2013	pasteur_institute,_influenza_laboratory	centers_for_disease_control_and_prevention
A/Oman/SQUH-76/2013		other_database_import
A/Oman/SQUH-83/2013		other_database_import
A/Vietnam/3050/2013	national_institute_of_hygiene_and_epidemiology	centers_for_disease_control_and_prevention
A/Kyrgyzstan/220/2013	national_virology_laboratory,_center_microbiological_investigations	centers_for_disease_control_and_prevention
A/Turkey/616/2013	istanbul_university	national_institute_for_medical_research
A/Suriname/133/2013	caribbean_epidemiology_center	centers_for_disease_control_and_prevention
A/Lima/70674913/2013		other_database_import
A/Oman/21/2013	central_public_health_laboratory,_ministry_of_health	centers_for_disease_control_and_prevention
A/Stockholm/53/2012		swedish_institute_for_infectious_disease_control
A/Denmark/8/2013	statens_serum_institute	national_institute_for_medical_research
A/HongKong/1889/2013	government_virus_unit	centers_for_disease_control_and_prevention
A/Suriname/24/2013	caribbean_epidemiology_center	centers_for_disease_control_and_prevention
A/Oman/3/2012	central_public_health_laboratory,_ministry_of_health	centers_for_disease_control_and_prevention
A/Sapporo/10/2014	sapporo_city_institute_of_public_health	national_institute_of_infectious_diseases_(niid)
A/HongKong/1894/2013	public_health_laboratory_services_branch,_centre_for_health_protection	national_institute_for_medical_research
A/Kenya/128/2013	cdc_kenya	centers_for_disease_control_and_prevention
A/Madagascar/1774/2013	institut_pasteur_de_madagascar	national_institute_for_medical_research
A/NizhnyNovgorod/1/2013-egg	russian_academy_of_medical_sciences	centers_for_disease_control_and_prevention
A/Samara/83/2013	who_national_influenza_centre_russian_federation	national_institute_for_medical_research
A/Brisbane/28/2013-egg	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/StPetersburg/19/2013-egg	russian_academy_of_medical_sciences	centers_for_disease_control_and_prevention
A/Kherlen/658/2013	national_center_for_communicable_diseases	national_institute_of_infectious_diseases_(niid)
A/Tanzania/315/2012-egg	national_influenza_lab	centers_for_disease_control_and_prevention
A/Gansu-Ganzhou/33/2012-egg	who_chinese_national_influenza_center	centers_for_disease_control_and_prevention
A/Stockholm/42/2012		swedish_institute_for_infectious_disease_control
A/Kirov/1/2013-egg	russian_academy_of_medical_sciences	centers_for_disease_control_and_prevention
A/Saratov/1/2013-egg	who_national_influenza_centre_russian_federation	national_institute_for_medical_research
A/Catalonia/NSVH49105/2013	hospital_universitari_vall_d'hebron	hospital_universitari_vall_d'hebron
A/Gansu-Ganzhou/35/2012	who_chinese_national_influenza_center	centers_for_disease_control_and_prevention
A/Yamagata/266/2012	yamagata_prefectural_institute_of_public_health	national_institute_of_infectious_diseases_(niid)
A/Tanzania/326/2012-egg	national_influenza_lab	centers_for_disease_control_and_prevention
A/StPetersburg/7/2013-egg	who_national_influenza_centre_russian_federation	national_institute_for_medical_research
A/Kazan/CRIE-02/2013		other_database_import
A/Lao/387/2013	national_center_for_laboratory_and_epidemiology	centers_for_disease_control_and_prevention
A/Madagascar/1708/2013	institut_pasteur_de_madagascar	national_institute_for_medical_research
A/Iran/814/2014		other_database_import
A/Iran/802/2014		other_database_import
A/Turkey/600/2013	istanbul_university	national_institute_for_medical_research
A/Yamagata/16/2013	yamagata_prefectural_institute_of_public_health	national_institute_of_infectious_diseases_(niid)
A/StPetersburg/137/2013-egg	who_national_influenza_centre_russian_federation	national_institute_for_medical_research
A/StPetersburg/42/2013	russian_academy_of_medical_sciences	centers_for_disease_control_and_prevention
A/Oman/SQUH-54/2012		other_database_import
A/Israel/28/2013	central_virology_laboratory_israel_(nic)	national_institute_for_medical_research
A/Tanzania/304/2012-egg	national_influenza_lab	centers_for_disease_control_and_prevention
A/Hangzhou/A10/2013	hangzhou_center_for_disease_control_and_prevention	hangzhou_center_for_disease_control_and_prevention
A/Gansu-Ganzhou/SWL34/2012-egg		who_chinese_national_influenza_center
A/Gansu-Ganzhou/SWL34/2012		who_chinese_national_influenza_center
A/Gansu-Ganzhou/SWL33/2012		who_chinese_national_influenza_center
A/Fukuoka-C/8/2013	fukuoka_city_institute_for_hygiene_and_the_environment	national_institute_of_infectious_diseases_(niid)
A/India/2080/2012	all_india_institute_of_medical_sciences	centers_for_disease_control_and_prevention
A/Picardie/1238/2013	institut_pasteur	institut_pasteur
A/SouthAfrica/2464/2013	sandringham,_national_institute_for_communicable_d	national_institute_for_medical_research
A/Bratislava/873/2013	national_public_health_institute_of_slovakia	national_institute_for_medical_research
A/DominicanRepublic/7238/2013-egg	laboratorio_de_investigacion_/_centro_de_educacion_medica_y_amistad_dominico_japones_(cemadoja)	centers_for_disease_control_and_prevention
A/DominicanRepublic/7238/2013	laboratorio_de_investigacion_/_centro_de_educacion_medica_y_amistad_dominico_japones_(cemadoja)	centers_for_disease_control_and_prevention
A/Philippines/4/2013	research_institute_of_tropical_medicine	who_collaborating_centre_for_reference_and_research_on_influenza
A/Wisconsin/13/2013-egg	wisconsin_state_laboratory_of_hygiene	centers_for_disease_control_and_prevention
A/Wisconsin/13/2013	wisconsin_state_laboratory_of_hygiene	centers_for_disease_control_and_prevention
A/Philippines/11/2013	research_institute_of_tropical_medicine	who_collaborating_centre_for_reference_and_research_on_influenza
A/Saipan/8653/2013	state_of_hawaii_department_of_health	centers_for_disease_control_and_prevention
A/Madagascar/2064/2013	institut_pasteur_de_madagascar	national_institute_for_medical_research
A/Gansu-Ganzhou/SWL33/2012-egg		who_chinese_national_influenza_center
A/Kazan/CRIE-04/2013		other_database_import
A/Jiangsu-Qinhuai/SWL11396/2013-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Shanghai-Putuo/1189/2014-egg	who_chinese_national_influenza_center	centers_for_disease_control_and_prevention
A/Jiangsu-Runzhou/SWL1995/2016-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/HubeiWujiagang/SWL310/2013-egg	hubei_provincial_center_for_disease_control_and_prevention	hubei_provincial_center_for_disease_control_and_prevention
A/Macau/610435/2013	laboratorio_de_saude_publico	who_collaborating_centre_for_reference_and_research_on_influenza
A/SouthAfrica/4706/2013	sandringham,_national_institute_for_communicable_d	national_institute_for_medical_research
A/StPetersburg/151/2013	russian_academy_of_medical_sciences	centers_for_disease_control_and_prevention
A/NewJersey/11/2013	new_jersey_department_of_health_&_senior_services	centers_for_disease_control_and_prevention
A/NewHampshire/4/2013-egg	new_hampshire_public_health_laboratories	centers_for_disease_control_and_prevention
A/NewHampshire/4/2013	new_hampshire_public_health_laboratories	centers_for_disease_control_and_prevention
A/NorthCarolina/10/2013-egg	north_carolina_state_laboratory_of_public_health	centers_for_disease_control_and_prevention
A/Hangzhou/A26/2013	hangzhou_center_for_disease_control_and_prevention	hangzhou_center_for_disease_control_and_prevention
A/Jiangsu-Sucheng/SWL1726/2013-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Jiangsu-Hailing/SWL11340/2013-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Hubei-Jiangan/SWL1179/2013	hubei_provincial_center_for_disease_control_and_prevention	hubei_provincial_center_for_disease_control_and_prevention
A/Jiangsu-Sucheng/SWL1849/2016-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Jiangsu-Sucheng/SWL1994/2015-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Jiangsu-Sucheng/SWL1909/2015-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Jiangsu-Sucheng/SWL1945/2018-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Jiangsu-Sucheng/SWL1965/2018-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Kenya/A_Kenya-PERCH_004_2013/2013	virus_epidemiology_research_group,_kenya_medical_research_institute	
A/NizhnyNovgorod/2/2013-egg	who_national_influenza_centre_russian_federation	national_institute_for_medical_research
A/Mali/A_Mali-PERCH_013_2013/2013	virus_epidemiology_research_group,_kenya_medical_research_institute	
A/Mali/A_Mali-PERCH_020_2013/2013	virus_epidemiology_research_group,_kenya_medical_research_institute	
A/Niakhar/2136/2013	institut_pasteur_de_dakar	centers_for_disease_control_and_prevention
A/Dakar/8/2014	institut_pasteur_de_dakar	national_institute_for_medical_research
A/Mali/A_Mali-PERCH_022_2013/2013	virus_epidemiology_research_group,_kenya_medical_research_institute	
A/Catalonia/NSVH37222/2014	hospital_universitari_vall_d'hebron	hospital_universitari_vall_d'hebron
A/Niakhar/2076/2013	institut_pasteur_de_dakar	centers_for_disease_control_and_prevention
A/BurkinaFaso/1415/2014	irss	centers_for_disease_control_and_prevention
A/India/2080/2012-egg	all_india_institute_of_medical_sciences	centers_for_disease_control_and_prevention
A/Tanzania/340/2012-egg	national_influenza_lab	centers_for_disease_control_and_prevention
A/Tanzania/2131/2012	national_influenza_lab	centers_for_disease_control_and_prevention
A/Tasmania/24/2013	royal_hobart_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
A/Bolivia/1351/2013	cenetrop	centers_for_disease_control_and_prevention
A/MarDelPlata/10091/2013	cemic_university_hospital	centers_for_disease_control_and_prevention
A/PuertoRico/1/2013-egg	puerto_rico_department_of_health	centers_for_disease_control_and_prevention
A/PuertoRico/3/2013	puerto_rico_department_of_health	centers_for_disease_control_and_prevention
A/PuertoRico/3/2013-egg	puerto_rico_department_of_health	centers_for_disease_control_and_prevention
A/PuertoRico/1/2013	puerto_rico_department_of_health	centers_for_disease_control_and_prevention
A/Argentina/102/2013	instituto_nacional_de_enfermedades_infecciosas	centers_for_disease_control_and_prevention
A/SouthAfrica/2865/2013-egg	sandringham,_national_institute_for_communicable_d	national_institute_for_medical_research
A/Bangladesh/5011/2012	institute_of_epidemiology_disease_control_and_research_(iedcr)_&_bangladesh_national_influenza_centre_(nic)	centers_for_disease_control_and_prevention
A/Bangladesh/8399/2012	institute_of_epidemiology_disease_control_and_research_(iedcr)_&_bangladesh_national_influenza_centre_(nic)	centers_for_disease_control_and_prevention
A/Tomsk/18/2014	ivanovsky_research_institute_of_virology_rams	national_institute_for_medical_research
A/Bangladesh/9/2014	institute_of_epidemiology_disease_control_and_research_(iedcr)_&_bangladesh_national_influenza_centre_(nic)	centers_for_disease_control_and_prevention
A/England/41420345/2014	microbiology_services_colindale,_public_health_england	microbiology_services_colindale,_public_health_england
A/NewYork/WC-LVD-14-020/2014		other_database_import
A/Singapore/GP199/2014	ministry_of_health,_singapore	who_collaborating_centre_for_reference_and_research_on_influenza
A/Shanghai-Baoshan/SWL1970/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/India/1343/2013-egg	national_institute_of_virology	centers_for_disease_control_and_prevention
A/Canberra/95/2013	canberra_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
A/Louisiana/20/2013-egg	louisiana_department_of_health_and_hospitals	centers_for_disease_control_and_prevention
A/Louisiana/20/2013	louisiana_department_of_health_and_hospitals	centers_for_disease_control_and_prevention
A/Darwin/12/2014	royal_darwin_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
A/Helsinki/219M/2014		other_database_import
A/Florida/43/2013-egg	florida_department_of_health_tampa	centers_for_disease_control_and_prevention
A/Florida/43/2013	florida_department_of_health_tampa	centers_for_disease_control_and_prevention
A/NorthCarolina/16/2013	north_carolina_state_laboratory_of_public_health	centers_for_disease_control_and_prevention
A/NewYork/WC-LVD-13-016/2013		other_database_import
A/NorthCarolina/4/2014-egg	mission_hospital_microbiology_lab	centers_for_disease_control_and_prevention
A/NorthCarolina/4/2014	mission_hospital_microbiology_lab	centers_for_disease_control_and_prevention
A/Brazil/122/2014	oswaldo_cruz_institute___fiocruz___laboratory_of_respiratory_viruses_and_measles_(lvrs)	centers_for_disease_control_and_prevention
A/NewYork/WC-LVD-13-017/2013		other_database_import
A/NewYork/WC-LVD-13-030/2013		other_database_import
A/PuertoRico/2/2014-egg	puerto_rico_department_of_health	centers_for_disease_control_and_prevention
A/PuertoRico/2/2014	puerto_rico_department_of_health	centers_for_disease_control_and_prevention
A/Peru/7878/2013	us_namru_6	centers_for_disease_control_and_prevention
A/Oman/586/2014	central_public_health_laboratory,_ministry_of_health	centers_for_disease_control_and_prevention
A/Kazakhstan/3317/2013	national_reference_laboratory	national_institute_for_medical_research
A/Singapore/EN555/2013	ministry_of_health,_singapore	ministry_of_health,_singapore
A/Singapore/KK1073/2013	ministry_of_health,_singapore	ministry_of_health,_singapore
A/Singapore/GP367/2014	ministry_of_health,_singapore	who_collaborating_centre_for_reference_and_research_on_influenza
A/Malaysia/4/2014	institut_penyelidikan_perubatan	who_collaborating_centre_for_reference_and_research_on_influenza
A/Saitama/142/2013	saitama_institute_of_public_health	national_institute_of_infectious_diseases_(niid)
A/Kazakhstan/3320/2013	national_reference_laboratory	national_institute_for_medical_research
A/Malaysia/11/2014	institut_penyelidikan_perubatan	who_collaborating_centre_for_reference_and_research_on_influenza
A/Kazakhstan/3350/2013	national_reference_laboratory	national_institute_for_medical_research
A/California/1/2014	california_department_of_health_services	centers_for_disease_control_and_prevention
A/Jiangsu-Tinghu/SWL1623/2013-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/HongKong/5008/2013	government_virus_unit	centers_for_disease_control_and_prevention
A/Sichuan-Wuhou/SWL2259/2013-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Sapporo/TH1/2013	virus_research_center,_sendai_medical_center	national_institute_of_infectious_diseases_(niid)
A/Yamagata/157/2013	yamagata_prefectural_institute_of_public_health	national_institute_of_infectious_diseases_(niid)
A/Kanagawa/146/2013	kanagawa_prefectural_institute_of_public_health	national_institute_of_infectious_diseases_(niid)
A/Sapporo/5/2014	sapporo_city_institute_of_public_health	national_institute_of_infectious_diseases_(niid)
A/Sapporo/2/2014	sapporo_city_institute_of_public_health	national_institute_of_infectious_diseases_(niid)
A/Brazil/759/2013	oswaldo_cruz_institute___fiocruz___laboratory_of_respiratory_viruses_and_measles_(lvrs)	centers_for_disease_control_and_prevention
A/Egypt/42/2014		other_database_import
A/England/40840693/2014	microbiology_services_colindale,_public_health_england	microbiology_services_colindale,_public_health_england
A/Ethiopia/922/2013	ethiopian_health_and_nutrition_research_institute_(ehnri)	centers_for_disease_control_and_prevention
A/Perth/41/2013	pathwest_qe_ii_medical_centre	who_collaborating_centre_for_reference_and_research_on_influenza
A/Nonthaburi/248/2014	who_national_influenza_centre,_national_institute_of_medical_research_(nimr)	who_collaborating_centre_for_reference_and_research_on_influenza
A/Jeonbuk/312/2015	national_institute_of_health	centers_for_disease_control_and_prevention
A/Cambodia/Y1218309/2014	institute_pasteur_du_cambodia	who_collaborating_centre_for_reference_and_research_on_influenza
A/Vietnam/125/2015	pasteur_institute,_influenza_laboratory	national_institute_of_infectious_diseases_(niid)
A/Yamanashi/14332/2014	yamanashi_institute_for_public_health	national_institute_of_infectious_diseases_(niid)
A/Hiroshima/63/2014	center_for_public_health_and_environment,_hiroshima_prefectural_technology_research_institute	national_institute_of_infectious_diseases_(niid)
A/Lao/78/2015	national_center_for_laboratory_and_epidemiology	centers_for_disease_control_and_prevention
A/Kanagawa/163/2014	national_institute_of_infectious_diseases_(niid)	centers_for_disease_control_and_prevention
A/Nonthaburi/2398/2014	who_national_influenza_centre,_national_institute_of_medical_research_(nimr)	centers_for_disease_control_and_prevention
A/Nonthaburi/375/2014	who_national_influenza_centre,_national_institute_of_medical_research_(nimr)	centers_for_disease_control_and_prevention
A/Irkutsk/2/2014	who_national_influenza_centre_russian_federation	national_institute_for_medical_research
A/Myanmar/13M310/2013		niigata_university
A/India/P131845/2013		other_database_import
A/Victoria/803/2014	austin_health	who_collaborating_centre_for_reference_and_research_on_influenza
A/Townsville/18/2014	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/Pennsylvania/14/2014	pennsylvania_department_of_health	centers_for_disease_control_and_prevention
A/NorthCarolina/8/2014	north_carolina_state_laboratory_of_public_health	centers_for_disease_control_and_prevention
A/CuTha/FS2/2014		other_database_import
A/Chanthaburi/190/2014	who_national_influenza_centre,_national_institute_of_medical_research_(nimr)	centers_for_disease_control_and_prevention
A/Novosibirsk/2/2014	russian_academy_of_medical_sciences	centers_for_disease_control_and_prevention
A/Niigata/13F311/2014		other_database_import
A/Helsinki/754M/2014		other_database_import
A/NewYork/WC-LVD-14-038/2014		other_database_import
A/Arizona/2/2014	arizona_department_of_health_services	centers_for_disease_control_and_prevention
A/Arizona/1/2014	arizona_department_of_health_services	centers_for_disease_control_and_prevention
A/Nevada/3/2014	southern_nevada_public_health_lab	centers_for_disease_control_and_prevention
A/Virginia/7/2013	virginia_division_of_consolidated_laboratories	centers_for_disease_control_and_prevention
A/NorthDakota/4/2013	north_dakota_department_of_health	centers_for_disease_control_and_prevention
A/Paraguay/64/2014	central_laboratory_of_public_health	centers_for_disease_control_and_prevention
A/Haryana/80/2013		other_database_import
A/UttarPradesh/90/2013		other_database_import
A/JammuKashmir/84/2013		other_database_import
A/Uttarakhand/83/2013		other_database_import
A/JammuKashmir/85/2013		other_database_import
A/Delhi/88/2013		other_database_import
A/Uttarakhand/82/2013		other_database_import
A/Haryana/81/2013		other_database_import
A/Bolivia/718/2014	cenetrop	centers_for_disease_control_and_prevention
A/Brazil/5921/2013	instituto_adolfo_lutz	centers_for_disease_control_and_prevention
A/Bangladesh/3407/2013	institute_of_epidemiology_disease_control_and_research_(iedcr)_&_bangladesh_national_influenza_centre_(nic)	centers_for_disease_control_and_prevention
A/India/7764/2012	national_institute_of_virology	centers_for_disease_control_and_prevention
A/England/41420348/2014	microbiology_services_colindale,_public_health_england	microbiology_services_colindale,_public_health_england
A/Georgia/1/2013-egg	georgia_public_health_laboratory	centers_for_disease_control_and_prevention
A/Bahrain/231/2013	ministry_of_health_bahrain	centers_for_disease_control_and_prevention
A/NewYork/2/2013-egg	u.s._air_force_school_of_aerospace_medicine	centers_for_disease_control_and_prevention
A/Srilanka/30/2013	medical_research_institute	who_collaborating_centre_for_reference_and_research_on_influenza
A/Vermont/3/2013	vermont_department_of_health_laboratory	centers_for_disease_control_and_prevention
A/Alaska/8/2013	alaska_state_virology_lab	centers_for_disease_control_and_prevention
A/Gyeongbuk/477/2014		other_database_import
A/Hawaii/3/2013-egg	state_of_hawaii_department_of_health	centers_for_disease_control_and_prevention
A/Hawaii/3/2013	state_of_hawaii_department_of_health	centers_for_disease_control_and_prevention
A/NorthCarolina/3/2013	north_carolina_state_laboratory_of_public_health	centers_for_disease_control_and_prevention
A/India/4180/2013	national_institute_of_virology	centers_for_disease_control_and_prevention
A/India/1968/2013-egg	national_institute_of_virology	centers_for_disease_control_and_prevention
A/Latvia/1009567/2014	state_agency,_infectology_center_of_latvia	national_institute_for_medical_research
A/Yokohama/161/2013	yokohama_city_institute_of_public_health.	national_institute_of_infectious_diseases_(niid)
A/SouthAfrica/3626/2013	sandringham,_national_institute_for_communicable_d	national_institute_for_medical_research
A/Louisiana/7/2013	louisiana_department_of_health_and_hospitals	centers_for_disease_control_and_prevention
A/Osaka/6/2014	osaka_prefectural_institute_of_public_health	university_of_tokyo
A/Niigata/13NU004/2014		other_database_import
A/India/2213/2013	national_institute_of_virology	centers_for_disease_control_and_prevention
A/Bolivia/559/2013-egg	instituto_nacional_de_laboratoriosde_salud_(inlasa)	centers_for_disease_control_and_prevention
A/Brazil/8500/2013	instituto_adolfo_lutz	centers_for_disease_control_and_prevention
A/Dnipro/133/2014	institute_of_epidemiology_and_infectious_diseases_ams_of_ukraine	centers_for_disease_control_and_prevention
A/Florida/16/2013-egg	florida_department_of_health_jacksonville	centers_for_disease_control_and_prevention
A/India/2167/2013	national_institute_of_virology	centers_for_disease_control_and_prevention
A/Venezuela/19/2013	"instituto_nacional_de_higiene_""rafael_rangel"""	centers_for_disease_control_and_prevention
A/Netherlands/2248/2013	erasmus_university_of_rotterdam	national_institute_for_medical_research
A/StPetersburg/RII469S/2014	who_national_influenza_centre_russian_federation	who_national_influenza_centre_russian_federation
A/Bolivia/882/2014	cenetrop	centers_for_disease_control_and_prevention
A/Alabama/19/2013	new_york_state_department_of_health	centers_for_disease_control_and_prevention
A/PuertoRico/21/2013-egg	puerto_rico_department_of_health	centers_for_disease_control_and_prevention
A/Kentucky/1/2014	kentucky_division_of_laboratory_services	centers_for_disease_control_and_prevention
A/Connecticut/2/2013-egg	yale_new_haven_hospital,_clinical_virology_laboratory	centers_for_disease_control_and_prevention
A/Connecticut/2/2013	yale_new_haven_hospital,_clinical_virology_laboratory	centers_for_disease_control_and_prevention
A/SouthAustralia/17/2013-egg	institute_of_medical_and_veterinary_science_(imvs)	centers_for_disease_control_and_prevention
A/WestVirginia/24/2013	west_virginia_office_of_laboratory_services	centers_for_disease_control_and_prevention
A/WestVirginia/24/2013-egg	west_virginia_office_of_laboratory_services	centers_for_disease_control_and_prevention
A/Nigeria/8550/2013	national_influenza_reference_laboratory	centers_for_disease_control_and_prevention
A/Singapore/KK107/2014	ministry_of_health,_singapore	who_collaborating_centre_for_reference_and_research_on_influenza
A/Singapore/GP300/2014	ministry_of_health,_singapore	who_collaborating_centre_for_reference_and_research_on_influenza
A/Bangladesh/3050/2015	institute_of_epidemiology_disease_control_and_research_(iedcr)_&_bangladesh_national_influenza_centre_(nic)	centers_for_disease_control_and_prevention
A/Bangladesh/5256/2015-egg	institute_of_epidemiology_disease_control_and_research_(iedcr)_&_bangladesh_national_influenza_centre_(nic)	centers_for_disease_control_and_prevention
A/Bangladesh/5256/2015	institute_of_epidemiology_disease_control_and_research_(iedcr)_&_bangladesh_national_influenza_centre_(nic)	centers_for_disease_control_and_prevention
A/Indonesia/Nihrd-Mks101/2015	ministry_of_health,_nihrd	centers_for_disease_control_and_prevention
A/Southaustralia/48/2013	institute_of_medical_and_veterinary_science_(imvs)	who_collaborating_centre_for_reference_and_research_on_influenza
A/Vietnam/CD309/2013	pasteur_institute,_influenza_laboratory	centers_for_disease_control_and_prevention
A/Osaka/40/2013	osaka_prefectural_institute_of_public_health	national_institute_of_infectious_diseases_(niid)
A/Kenya/106/2014	cdc_kenya	centers_for_disease_control_and_prevention
A/Florida/73/2013-egg	u.s._air_force_school_of_aerospace_medicine	centers_for_disease_control_and_prevention
A/Nevada/6/2013-egg	southern_nevada_public_health_lab	centers_for_disease_control_and_prevention
A/Srilanka/31/2014	medical_research_institute	who_collaborating_centre_for_reference_and_research_on_influenza
A/Cambodia/Y0630302/2014	institute_pasteur_du_cambodia	who_collaborating_centre_for_reference_and_research_on_influenza
A/Massachusetts/15/2013	massachusetts_department_of_public_health	centers_for_disease_control_and_prevention
A/Wyoming/7/2013	wyoming_public_health_laboratory	centers_for_disease_control_and_prevention
A/Kazakhstan/3348/2013	national_reference_laboratory	national_institute_for_medical_research
A/Wisconsin/4/2014	wisconsin_state_laboratory_of_hygiene	centers_for_disease_control_and_prevention
A/Bolivia/559/2013	instituto_nacional_de_laboratoriosde_salud_(inlasa)	centers_for_disease_control_and_prevention
A/Missouri/5/2014	missouri_department._of_health_&_senior_services	centers_for_disease_control_and_prevention
A/Florida/73/2013	u.s._air_force_school_of_aerospace_medicine	centers_for_disease_control_and_prevention
A/Saitama/135/2013	saitama_institute_of_public_health	national_institute_of_infectious_diseases_(niid)
A/Srilanka/61/2013	medical_research_institute	who_collaborating_centre_for_reference_and_research_on_influenza
A/Astrakhan/CRIE-6/2014	central_research_institute_for_epidemiology	central_research_institute_for_epidemiology
A/Wyoming/9/2013	wyoming_public_health_laboratory	centers_for_disease_control_and_prevention
A/Louisiana/23/2013-egg	louisiana_department_of_health_and_hospitals	centers_for_disease_control_and_prevention
A/Louisiana/23/2013	louisiana_department_of_health_and_hospitals	centers_for_disease_control_and_prevention
A/Kenya/103/2014	cdc_kenya	centers_for_disease_control_and_prevention
A/Catalonia/NSVH27138/2014	hospital_universitari_vall_d'hebron	hospital_universitari_vall_d'hebron
A/Ethiopia/969/2014	ethiopian_health_and_nutrition_research_institute_(ehnri)	centers_for_disease_control_and_prevention
A/Astrakhan/2/2014	who_national_influenza_centre_russian_federation	national_institute_for_medical_research
A/Nevada/24/2013	southern_nevada_public_health_lab	centers_for_disease_control_and_prevention
A/Nevada/6/2013	southern_nevada_public_health_lab	centers_for_disease_control_and_prevention
A/Denmark/106/2013	statens_serum_institute	national_institute_for_medical_research
A/StPetersburg/RII460S/2014	who_national_influenza_centre_russian_federation	who_national_influenza_centre_russian_federation
A/SouthAfrica/3626/2013-egg	sandringham,_national_institute_for_communicable_d	centers_for_disease_control_and_prevention
A/Florida/16/2013	florida_department_of_health_jacksonville	centers_for_disease_control_and_prevention
A/Astrakhan/CRIE-7/2014	central_research_institute_for_epidemiology	central_research_institute_for_epidemiology
