strain	originating_lab	submitting_lab
B/Uttarakhand/V12/2011		other_database_import
B/Delhi/V14/2011		other_database_import
B/Delhi/V24/2012		other_database_import
B/Delhi/V19/2012		other_database_import
B/Delhi/V17/2012		other_database_import
B/Goa/V23/2012		other_database_import
B/Delhi/V21/2012		other_database_import
B/Goa/V20/2012		other_database_import
B/Delhi/V18/2012		other_database_import
B/Delhi/V35/2012		other_database_import
B/Chattisgarh/V25/2012		other_database_import
B/Jordan/30014/2012	laboratory_directorate	crick_worldwide_influenza_centre
B/Jordan/20440/2012	laboratory_directorate	crick_worldwide_influenza_centre
B/Milan/3/2012	istituto_superiore_di_sanità	crick_worldwide_influenza_centre
B/Vietnam/5258/2015	national_institute_of_hygiene_and_epidemiology	centers_for_disease_control_and_prevention
B/Vietnam/13VB-9/2013		niigata_university
B/Vietnam/13VB-4/2013		niigata_university
B/Aichi/62/2013	aichi_prefectural_institute_of_public_health	centers_for_disease_control_and_prevention
B/Bolivia/2293/2016	cenetrop	centers_for_disease_control_and_prevention
B/Florida/62/2014	florida_department_of_health_tampa	centers_for_disease_control_and_prevention
B/Florida/57/2014	florida_department_of_health_jacksonville	centers_for_disease_control_and_prevention
B/Florida/7/2015	florida_department_of_health_tampa	centers_for_disease_control_and_prevention
B/Maryland/14/2015-egg	maryland_department_of_health_and_mental_hygiene	centers_for_disease_control_and_prevention
B/Florida/55/2015	florida_department_of_health_tampa	centers_for_disease_control_and_prevention
B/Maryland/14/2015	maryland_department_of_health_and_mental_hygiene	centers_for_disease_control_and_prevention
B/Florida/43/2014-egg	florida_department_of_health_jacksonville	centers_for_disease_control_and_prevention
B/Florida/43/2014	florida_department_of_health_jacksonville	centers_for_disease_control_and_prevention
B/Paraguay/9900/2014	central_laboratory_of_public_health	centers_for_disease_control_and_prevention
B/Paraguay/5133/2015	central_laboratory_of_public_health	centers_for_disease_control_and_prevention
B/Paraguay/4674/2014	central_laboratory_of_public_health	centers_for_disease_control_and_prevention
B/Paraguay/753/2015	central_laboratory_of_public_health	centers_for_disease_control_and_prevention
B/Talca/80905/2015	instituto_de_salud_publica_de_chile_	centers_for_disease_control_and_prevention
B/Valparaiso/81181/2015	instituto_de_salud_publica_de_chile_	centers_for_disease_control_and_prevention
B/Linares/79278/2015	instituto_de_salud_publica_de_chile_	centers_for_disease_control_and_prevention
B/Paraguay/6708/2015	central_laboratory_of_public_health	centers_for_disease_control_and_prevention
B/Valladolid/96/2012	universidad_de_valladolid	crick_worldwide_influenza_centre
B/Valladolid/99/2012	universidad_de_valladolid	crick_worldwide_influenza_centre
B/Niigata/13NU024/2014		other_database_import
B/Blida/113/2012	institut_pasteur_d'algerie	crick_worldwide_influenza_centre
B/Brisbane/140/2012	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
B/Brazil/2786/2015	instituto_adolfo_lutz	centers_for_disease_control_and_prevention
B/Bahrain/99/2016	ministry_of_health_bahrain	centers_for_disease_control_and_prevention
B/Bahrain/921/2015	ministry_of_health_bahrain	centers_for_disease_control_and_prevention
B/Athens/98/2012	hellenic_pasteur_institute	crick_worldwide_influenza_centre
B/NewYork/1354/2012		other_database_import
B/Andalucia/358/2012-egg	servicio_de_microbiología_hospital_virgen_de_las_nieves	crick_worldwide_influenza_centre
B/Rajasthan/V10/2011		other_database_import
B/Canberra/1/2012	canberra_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
B/Brisbane/28/2012	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
B/Centre/1376/2012	crr_virus_influenza_region_sud	crick_worldwide_influenza_centre
B/Lisbon/3/2012	instituto_nacional_de_saude	crick_worldwide_influenza_centre
B/Southauckland/9/2013	institute_of_environmental_science_&_research	who_collaborating_centre_for_reference_and_research_on_influenza
B/Norway/1908/2013	sorlandet_sykehus_hf,_dept._of_medical_microbiology_	norwegian_institute_of_public_health
B/California/2/2015	california_department_of_health_services	centers_for_disease_control_and_prevention
B/Cambodia/2/2012	institute_pasteur_du_cambodia	who_collaborating_centre_for_reference_and_research_on_influenza
B/HongKong/6/2013	government_virus_unit	crick_worldwide_influenza_centre
B/Paris/958/2013	institut_pasteur	institut_pasteur
B/Lyon/2760/2012	crr_virus_influenza_region_sud	crick_worldwide_influenza_centre
B/Norway/2090/2013	who_national_influenza_centre	norwegian_institute_of_public_health
B/Finland/292/2012	national_institute_for_health_and_welfare	crick_worldwide_influenza_centre
B/Connecticut/Flu108/2013		other_database_import
B/Connecticut/Flu118/2013		other_database_import
B/Boston/YGB_01039/2013		other_database_import
B/Boston/YGB_01017/2013		other_database_import
B/Iasi/131732/2013	cantacuzino_institute	crick_worldwide_influenza_centre
B/HongKong/3608/2012	government_virus_unit	crick_worldwide_influenza_centre
B/Peru/85/2016	us_namru_6	centers_for_disease_control_and_prevention
B/Stockholm/6/2014		swedish_institute_for_infectious_disease_control
B/Boston/YGB_01058/2013		other_database_import
B/Boston/YGB_01042/2013		other_database_import
B/HongKong/3513/2014	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Tanzania/1905/2014	national_influenza_lab	centers_for_disease_control_and_prevention
B/Victoria/18/2012	victorian_infectious_diseases_reference_laboratory_	who_collaborating_centre_for_reference_and_research_on_influenza
B/Christchurch/506/2012	canterbury_health_services	who_collaborating_centre_for_reference_and_research_on_influenza
B/Christchurch/501/2012	canterbury_health_services	who_collaborating_centre_for_reference_and_research_on_influenza
B/Jordan/30465/2012	laboratory_directorate	crick_worldwide_influenza_centre
B/Sachsen/26/2012	robert_koch_institute	crick_worldwide_influenza_centre
B/Lefkada/58/2012	hellenic_pasteur_institute	crick_worldwide_influenza_centre
B/Ukraine/5374/2012	ministry_of_health_of_ukraine	crick_worldwide_influenza_centre
B/HongKong/3501/2012	government_virus_unit	crick_worldwide_influenza_centre
B/StPetersburg/18/2012	who_national_influenza_centre_russian_federation	crick_worldwide_influenza_centre
B/Perth/505/2012	princess_margaret_hospital_for_children	who_collaborating_centre_for_reference_and_research_on_influenza
B/Norway/2402/2012	who_national_influenza_centre	crick_worldwide_influenza_centre
B/Norway/1958/2013	who_national_influenza_centre	norwegian_institute_of_public_health
B/Nagasaki/13N052/2014		other_database_import
B/Isahaya/13I004/2014		other_database_import
B/Nagasaki/13N092/2014		other_database_import
B/Nagasaki/13I003/2014		niigata_university
B/Nagasaki/13N090/2014		other_database_import
B/Nagasaki/13N035/2014		other_database_import
B/Hunan-Lengshuitan/11179/2013	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Guangdong-Xiangzhou/11050/2013	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Brisbane/1/2013	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
B/HongKong/3587/2014	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Kyoto/13SK045/2014		niigata_university
B/Kyoto/13SK056-2/2014		niigata_university
B/Kyoto/13SK056/2014		niigata_university
B/Kyoto/13SK046/2014		niigata_university
B/Kyoto/13SK043/2014		niigata_university
B/Kyoto/13SK027/2014		niigata_university
B/Kyoto/13K014/2014		other_database_import
B/Fujian-Hanjiang/31/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Fujian-Meilie/1877/2014	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Jiangxi-Xunyang/1689/2014	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Fujian-Sanyuan/2669/2014	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Fujian-Yongan/518/2014	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Fujian-Gulou/11550/2014	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Heilongjiang-Aihui/1697/2014	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Jiangxi-Yushui/133/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Ukraine/5376/2012	ministry_of_health_of_ukraine	crick_worldwide_influenza_centre
B/Norway/1133/2012	who_national_influenza_centre	crick_worldwide_influenza_centre
B/Srilanka/2/2013	medical_research_institute	who_collaborating_centre_for_reference_and_research_on_influenza
B/Nepal/FLU-NPBH-02948/2016	usamc_afrims_department_of_virology	usamc_armed_forces_medical_research_institute_of_medial_sciences
B/Victoria/830/2013	austin_health	who_collaborating_centre_for_reference_and_research_on_influenza
B/NewMexico/14/2015	new_mexico_department_of_health	centers_for_disease_control_and_prevention
B/Shenzhen/2018-31882/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Mexico/1161/2015	laboratorio_de_virus_respiratorio	centers_for_disease_control_and_prevention
B/Texas/2/2015	texas_department_of_state_health_services_laboratory_services	centers_for_disease_control_and_prevention
B/Minnesota/10/2015	minnesota_department_of_health	centers_for_disease_control_and_prevention
B/Shanghai-Pudongxin/1523/2016-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/NewMexico/5/2014	new_mexico_department_of_health	centers_for_disease_control_and_prevention
B/Texas/41/2014	baylor_college_of_medicine	centers_for_disease_control_and_prevention
B/Sakai/3/2015	sakai_city_institute_of_public_health	national_institute_of_infectious_diseases_(niid)
B/Shenzhen/2018-31881/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/HeilongjiangXiAn/1700/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Zhejiang-Dinghai/1466/2016-egg	who_chinese_national_influenza_center	centers_for_disease_control_and_prevention
B/Shanghai-Fengxian/1265/2016-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Beijing-Huairou/12305/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Henan-Zhaoling/1617/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/HeilongjiangXiAn/17/2016	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Tokyo/EH8/2016	national_institute_of_infectious_diseases_(niid)	national_institute_of_infectious_diseases_(niid)
B/Beijing-Huairou/12530/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Henan-Ruyang/1664/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Singapore/INFKK-16-0590/2016	ministry_of_health,_singapore	ministry_of_health,_singapore
B/Guangxi-Jiangzhou/1345/2016	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Osaka/19/2016	osaka_prefectural_institute_of_public_health	national_institute_of_infectious_diseases_(niid)
B/Idaho/25/2015	state_of_idaho_bureau_of_laboratories	centers_for_disease_control_and_prevention
B/Idaho/25/2015-egg	state_of_idaho_bureau_of_laboratories	centers_for_disease_control_and_prevention
B/Idaho/19/2015	state_of_idaho_bureau_of_laboratories	centers_for_disease_control_and_prevention
B/Idaho/22/2015	state_of_idaho_bureau_of_laboratories	centers_for_disease_control_and_prevention
B/Shandong-Mudan/1203/2016-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Wisconsin/12/2016	marshfield_clinic_research_foundation	centers_for_disease_control_and_prevention
B/Uruguay/98/2015	departamento_de_laboratorio_de_salud_publica	centers_for_disease_control_and_prevention
B/Uruguay/102/2015	departamento_de_laboratorio_de_salud_publica	centers_for_disease_control_and_prevention
B/Brazil/36/2016	oswaldo_cruz_institute___fiocruz___laboratory_of_respiratory_viruses_and_measles_(lvrs)	centers_for_disease_control_and_prevention
B/Brazil/596/2015	oswaldo_cruz_institute___fiocruz___laboratory_of_respiratory_viruses_and_measles_(lvrs)	centers_for_disease_control_and_prevention
B/Brazil/582/2015	oswaldo_cruz_institute___fiocruz___laboratory_of_respiratory_viruses_and_measles_(lvrs)	centers_for_disease_control_and_prevention
B/Mexico/2535/2014	laboratorio_de_virus_respiratorio	centers_for_disease_control_and_prevention
B/Henan-Zhongyuan/1625/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Hunan-Wuling/1809/2016-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Shanghai-Fengxian/1283/2016-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Jiangsu-Fengxian/513/2016-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Hubei-Shashi/8156/2016	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Jiangsu-Haizhou/123/2017-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Guangxi-Xixiangtang/1265/2016-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Anhui-Langya/11133/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Jiangsu-Haizhou/1277/2016-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Hunan-Yuhua/517/2016-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Shanghai-Pudongxin/11845/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Shanghai-Pudongxin/11802/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Beijing-Xicheng/313/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Hunan-Wuling/1725/2016-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Shaanxi-Weicheng/1633/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Shanghai-Pudongxin/11739/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Jiangsu-Haizhou/11031/2015-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Sichuan-Dongqu/1304/2016-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/BuenosAires/770/2012	instituto_nacional_de_enfermedades_infecciosas	crick_worldwide_influenza_centre
B/Osaka/11/2015	osaka_prefectural_institute_of_public_health	national_institute_of_infectious_diseases_(niid)
B/Nonthaburi/373/2014	who_national_influenza_centre,_national_institute_of_medical_research_(nimr)	centers_for_disease_control_and_prevention
B/Taiwan/197/2015	center_for_disease_control	national_institute_of_infectious_diseases_(niid)
B/Taiwan/341/2015	adimmune_corporation	centers_for_disease_control_and_prevention
B/Boston/YGB_01044/2013		other_database_import
B/Boston/YGB_01045/2013		other_database_import
B/Boston/YGB_01019/2013		other_database_import
B/Boston/YGB_01025/2013		other_database_import
B/Boston/YGB_01034/2013		other_database_import
B/Boston/YGB_01048/2013		other_database_import
B/Victoria/802/2013	austin_health	who_collaborating_centre_for_reference_and_research_on_influenza
B/Andalucia/358/2012	servicio_de_microbiología_hospital_virgen_de_las_nieves	crick_worldwide_influenza_centre
B/Belgium/G886/2012	scientific_institute_of_public_health	crick_worldwide_influenza_centre
B/Ireland/12M17522/2012	national_virus_reference_laboratory	crick_worldwide_influenza_centre
B/NewYork/1382/2012		other_database_import
B/Gambia-PERCH/2/2013	kemri_wellcome_trust_research_programme_(kwtrp)	kemri_wellcome_trust_research_programme_(kwtrp)
B/Centre/890/2013	institut_pasteur	institut_pasteur
B/Boston/YGB_01051/2013		other_database_import
B/Brisbane/13/2013	queensland_health_forensic_and_scientific_services_	who_collaborating_centre_for_reference_and_research_on_influenza
B/NewYork/1337/2012		other_database_import
B/Norway/2486/2013	akershus_university_hospital	norwegian_institute_of_public_health
B/Gunma/13G027/2014		other_database_import
B/Niigata/13F179/2014		other_database_import
B/Boston/YGB_01036/2013		other_database_import
B/Niigata/13F117/2014		other_database_import
B/Niigata/13F290/2014		other_database_import
B/Colombia/4924/2015	instituto_nacional_de_salud_de_columbia	centers_for_disease_control_and_prevention
B/Bangladesh/11007/2015	institute_of_epidemiology_disease_control_and_research_(iedcr)_&_bangladesh_national_influenza_centre_(nic)	centers_for_disease_control_and_prevention
B/Bangladesh/11002/2015	institute_of_epidemiology_disease_control_and_research_(iedcr)_&_bangladesh_national_influenza_centre_(nic)	centers_for_disease_control_and_prevention
B/Bangladesh/11005/2015	institute_of_epidemiology_disease_control_and_research_(iedcr)_&_bangladesh_national_influenza_centre_(nic)	centers_for_disease_control_and_prevention
B/Ireland/125/2013	national_virus_reference_laboratory	crick_worldwide_influenza_centre
B/Sydney/205/2012	prince_of_wales_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
B/Southauckland/1/2012	institute_of_environmental_science_and_research	who_collaborating_centre_for_reference_and_research_on_influenza
B/Boston/YGB_01035/2013		other_database_import
B/Boston/YGB_01009/2013		other_database_import
B/Boston/YGB_01050/2013		other_database_import
B/Boston/YGB_01040/2013		other_database_import
B/Brisbane/10/2013	queensland_health_forensic_and_scientific_services_	who_collaborating_centre_for_reference_and_research_on_influenza
B/Victoria/813/2013	austin_health	who_collaborating_centre_for_reference_and_research_on_influenza
B/Boston/YGB_01047/2013		other_database_import
B/Bretagne/1591/2013	institut_pasteur	institut_pasteur
B/Kyrgyzstan/64/2017	national_virology_laboratory,_center_microbiological_investigations	centers_for_disease_control_and_prevention
B/Mexico/2989/2014	laboratorio_de_virus_respiratorio	centers_for_disease_control_and_prevention
B/HauteNormandie/1452/2013	institut_pasteur	institut_pasteur
B/Darwin/40/2012	royal_darwin_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
B/Nicaragua/AGB2-43/2012		other_database_import
B/Nicaragua/AGB2-39/2012		other_database_import
B/Nicaragua/AGB2-17/2012		other_database_import
B/Nicaragua/AGB2-16/2012		other_database_import
B/Nicaragua/AGB2-10/2012		other_database_import
B/Ecuador/555/2016	inspi	centers_for_disease_control_and_prevention
B/Ecuador/2934/2017	inspi	centers_for_disease_control_and_prevention
B/Brazil/121/2016	oswaldo_cruz_institute___fiocruz___laboratory_of_respiratory_viruses_and_measles_(lvrs)	centers_for_disease_control_and_prevention
B/Mexico/1308/2015	laboratorio_de_virus_respiratorio	centers_for_disease_control_and_prevention
B/Brazil/5247/2016	instituto_adolfo_lutz	centers_for_disease_control_and_prevention
B/Brazil/87066/2015	instituto_adolfo_lutz	centers_for_disease_control_and_prevention
B/Boston/YGB_01056/2013		other_database_import
B/Boston/YGB_01010/2013		other_database_import
B/Boston/YGB_01055/2013		other_database_import
B/NewZealand/427/2015	institute_of_environmental_science_&_research	centers_for_disease_control_and_prevention
B/NewZealand/544/2015	institute_of_environmental_science_&_research	centers_for_disease_control_and_prevention
B/Stockholm/5/2012	swedish_institute_for_infectious_disease_control	crick_worldwide_influenza_centre
B/Vietnam/13VB-7/2013		niigata_university
B/Victoria/502/2015	who_collaborating_centre_for_reference_and_research_on_influenza	centers_for_disease_control_and_prevention
B/England/236/2015	microbiology_services_colindale,_public_health_england	microbiology_services_colindale,_public_health_england
B/HongKong/1372/2015	government_virus_unit	centers_for_disease_control_and_prevention
B/England/235/2015	microbiology_services_colindale,_public_health_england	microbiology_services_colindale,_public_health_england
B/Brisbane/74/2014	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
B/Catalonia/NSVH100373031/2016	hospital_universitari_vall_d'hebron	hospital_universitari_vall_d'hebron
B/Darwin/97/2015	royal_darwin_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
B/Sydney/256/2015	clinical_virology_unit,_cdim	who_collaborating_centre_for_reference_and_research_on_influenza
B/Boston/YGB_01049/2013		other_database_import
B/Texas/2/2013	centers_for_disease_control_and_prevention	centers_for_disease_control_and_prevention
B/Boston/YGB_01006/2013		other_database_import
B/Boston/YGB_01021/2013		other_database_import
B/Boston/YGB_01007/2013		other_database_import
B/Hawaii/14/2015-egg	state_of_hawaii_department_of_health	centers_for_disease_control_and_prevention
B/Hawaii/14/2015	state_of_hawaii_department_of_health	centers_for_disease_control_and_prevention
B/Brazil/6297/2015	instituto_adolfo_lutz	centers_for_disease_control_and_prevention
B/Mexico/1141/2015	laboratorio_de_virus_respiratorio	centers_for_disease_control_and_prevention
B/Mexico/2580/2014	laboratorio_de_virus_respiratorio	centers_for_disease_control_and_prevention
B/Kentucky/40/2015	kentucky_division_of_laboratory_services	centers_for_disease_control_and_prevention
B/Kentucky/38/2015	kentucky_division_of_laboratory_services	centers_for_disease_control_and_prevention
B/Kentucky/26/2015	kentucky_division_of_laboratory_services	centers_for_disease_control_and_prevention
B/Pernambuco/143598-IEC/2016	national_influenza_center	centers_for_disease_control_and_prevention
B/Brazil/5472/2016	instituto_adolfo_lutz	centers_for_disease_control_and_prevention
B/Brazil/27/2016	oswaldo_cruz_institute___fiocruz___laboratory_of_respiratory_viruses_and_measles_(lvrs)	centers_for_disease_control_and_prevention
B/Bahia/128/2017	instituto_oswaldo_cruz_fiocruz___laboratory_of_respiratory_viruses_and_measles_(lvrs)	centers_for_disease_control_and_prevention
B/Boston/YGB_01023/2013		other_database_import
B/Louisiana/11/2014	louisiana_department_of_health_and_hospitals	centers_for_disease_control_and_prevention
B/Louisiana/15/2014	louisiana_department_of_health_and_hospitals	centers_for_disease_control_and_prevention
B/Texas/22/2015	texas_department_of_state_health_services_laboratory_services	centers_for_disease_control_and_prevention
B/Texas/14/2015	baylor_college_of_medicine	centers_for_disease_control_and_prevention
B/Texas/19/2015	texas_department_of_state_health_services_laboratory_services	centers_for_disease_control_and_prevention
B/Boston/YGB_01022/2013		other_database_import
B/Texas/36/2014	texas_department_of_state_health_services_laboratory_services	centers_for_disease_control_and_prevention
B/Texas/42/2014	texas_department_of_state_health_services_laboratory_services	centers_for_disease_control_and_prevention
B/Mexico/2511/2014	laboratorio_de_virus_respiratorio	centers_for_disease_control_and_prevention
B/Arkansas/13/2015	arkansas_department_of_health	centers_for_disease_control_and_prevention
B/Louisiana/3/2015	louisiana_department_of_health_and_hospitals	centers_for_disease_control_and_prevention
B/Texas/35/2014	texas_department_of_state_health_services,_south_texas_laboratory	centers_for_disease_control_and_prevention
B/Mexico/2573/2014	laboratorio_de_virus_respiratorio	centers_for_disease_control_and_prevention
B/Peru/3216/2016	us_namru_6	centers_for_disease_control_and_prevention
B/Mexico/2695/2014	laboratorio_de_virus_respiratorio	centers_for_disease_control_and_prevention
B/Mexico/3011/2014	laboratorio_de_virus_respiratorio	centers_for_disease_control_and_prevention
B/Alabama/5/2014	adph_bureau_of_clinical_laboratories	centers_for_disease_control_and_prevention
B/Missouri/1/2015-egg	missouri_department._of_health_&_senior_services	centers_for_disease_control_and_prevention
B/Missouri/1/2015	missouri_department._of_health_&_senior_services	centers_for_disease_control_and_prevention
B/Boston/YGB_01033/2013		other_database_import
B/Texas/2/2013-egg	centers_for_disease_control_and_prevention	centers_for_disease_control_and_prevention
B/Boston/YGB_01005/2013		other_database_import
B/Boston/YGB_01031/2013		other_database_import
B/Sydney/4/2017	clinical_virology_unit,_cdim	who_collaborating_centre_for_reference_and_research_on_influenza
B/Singapore/EN0391/2017	ministry_of_health,_singapore	ministry_of_health,_singapore
B/Heilongjiang-Xiangyang/1405/2016-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Gyeonggi/1616/2015	national_institute_of_health	centers_for_disease_control_and_prevention
B/Incheon/1611/2015	national_institute_of_health	centers_for_disease_control_and_prevention
B/Incheon/1610/2015	national_institute_of_health	centers_for_disease_control_and_prevention
B/Idaho/34/2016	state_of_idaho_bureau_of_laboratories	centers_for_disease_control_and_prevention
B/NewYork/WC-LVD-14-027/2014		other_database_import
B/Paraguay/6747/2015	central_laboratory_of_public_health	centers_for_disease_control_and_prevention
B/Ryazan/1/2015	russian_academy_of_medical_sciences	centers_for_disease_control_and_prevention
B/Yaroslavl/4/2015	ivanovsky_research_institute_of_virology_rams	centers_for_disease_control_and_prevention
B/Chiba-C/75/2014	chiba_city_institute_of_health_and_environment	national_institute_of_infectious_diseases_(niid)
B/Texas/38/2014	texas_department_of_state_health_services_laboratory_services	centers_for_disease_control_and_prevention
B/Texas/34/2014	texas_department_of_state_health_services,_south_texas_laboratory	centers_for_disease_control_and_prevention
B/NewYork/34/2016	new_york_state_department_of_health	centers_for_disease_control_and_prevention
B/NorthDakota/9/2016	north_dakota_department_of_health	centers_for_disease_control_and_prevention
B/Wisconsin/19/2016	wisconsin_state_laboratory_of_hygiene	centers_for_disease_control_and_prevention
B/Idaho/25/2016	state_of_idaho_bureau_of_laboratories	centers_for_disease_control_and_prevention
B/Nevada/2/2016	nevada_state_health_laboratory	centers_for_disease_control_and_prevention
B/Pennsylvania/19/2016-egg	pennsylvania_department_of_health	centers_for_disease_control_and_prevention
B/Pennsylvania/19/2016	pennsylvania_department_of_health	centers_for_disease_control_and_prevention
B/Indiana/8/2016-egg	indiana_state_department_of_health_laboratories	centers_for_disease_control_and_prevention
B/Indiana/8/2016	indiana_state_department_of_health_laboratories	other_database_import
B/Mexico/2968/2014	laboratorio_de_virus_respiratorio	centers_for_disease_control_and_prevention
B/SuratThani/1839/2016	who_national_influenza_centre,_national_institute_of_medical_research_(nimr)	centers_for_disease_control_and_prevention
B/Mie/13/2015	mie_prefecture_health_and_environment_research_institute	national_institute_of_infectious_diseases_(niid)
B/Sichuan-Dongqu/1303/2016-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Yunnan-Mengzi/1977/2015	who_chinese_national_influenza_center	centers_for_disease_control_and_prevention
B/Yunnan-Mengzi/1964/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Yunnan-Mengzi/1871/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/HubeiWujiagang/1127/2017-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Jiangxi-Guixi/1379/2016	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Yunnan-Mengzi/11125/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Shaanxi-Beilin/12235/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Jilin-Nanguan/1223/2016-egg	who_chinese_national_influenza_center	centers_for_disease_control_and_prevention
B/Liaoning-Lianshan/1209/2016-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Fujian-Licheng/1460/2017	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Liaoning-Lianshan/1170/2016-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/Jilin-Chaoyang/1436/2016-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
B/England/959/2016	microbiology_services_colindale,_public_health_england	microbiology_services_colindale,_public_health_england
B/England/854/2016	microbiology_services_colindale,_public_health_england	microbiology_services_colindale,_public_health_england
B/England/734/2016	microbiology_services_colindale,_public_health_england	microbiology_services_colindale,_public_health_england
B/FrenchGuiana/2058/2016	national_influenza_center_french_guiana_and_french_indies	centers_for_disease_control_and_prevention
B/Iowa/15/2014	iowa_state_hygienic_laboratory	centers_for_disease_control_and_prevention
B/Massachusetts/9/2015	massachusetts_department_of_public_health	centers_for_disease_control_and_prevention
B/Mali/16/2017	nic_lab_cvd_mali	centers_for_disease_control_and_prevention
B/California/104/2015	california_department_of_health_services	centers_for_disease_control_and_prevention
B/NewZealand/792/2016	institute_of_environmental_science_&_research	centers_for_disease_control_and_prevention
B/NewZealand/650/2016	institute_of_environmental_science_&_research	centers_for_disease_control_and_prevention
B/NewZealand/651/2016	institute_of_environmental_science_&_research	centers_for_disease_control_and_prevention
B/Colorado/4/2017	colorado_department_of_health_lab	centers_for_disease_control_and_prevention
B/Coyhaique/81401/2015	instituto_de_salud_publica_de_chile_	centers_for_disease_control_and_prevention
B/Delaware/25/2016	delaware_public_health_lab	centers_for_disease_control_and_prevention
B/SouthAfrica/2635/2016	national_institute_for_communicable_disease	centers_for_disease_control_and_prevention
B/NewZealand/1475/2017	institute_of_environmental_science_&_research	centers_for_disease_control_and_prevention
B/SouthAfrica/3179/2016	national_institute_for_communicable_disease	centers_for_disease_control_and_prevention
B/Vietnam/6048/2016	national_institute_of_hygiene_and_epidemiology	centers_for_disease_control_and_prevention
B/BurkinaFaso/164/2017	irss	centers_for_disease_control_and_prevention
B/Bangladesh/903010/2016	institute_of_epidemiology_disease_control_and_research_(iedcr)_&_bangladesh_national_influenza_centre_(nic)	centers_for_disease_control_and_prevention
