strain	submitting_lab	originating_lab
A/NewYork/513/1997	other_database_import	
A/NewYork/524/1997	other_database_import	
A/NewYork/504/1998	other_database_import	
A/NewYork/525/1998	other_database_import	
A/NewYork/502/1998	other_database_import	
A/NewYork/509/1997	other_database_import	
A/NewYork/544/1998	other_database_import	
A/NewYork/514/1998	other_database_import	
A/NewYork/512/1998	other_database_import	
A/NewYork/508/1997	other_database_import	
A/NewYork/516/1997	other_database_import	
A/NewYork/507/1997	other_database_import	
A/NewYork/530/1998	other_database_import	
A/NewYork/510/1998	other_database_import	
A/Sydney/74B/1997	who_collaborating_centre_for_reference_and_research_on_influenza	westmead_hospital
A/HongKong/CUHK10632/1998	other_database_import	
A/NewYork/526/1997	other_database_import	
A/NewYork/536/1998	other_database_import	
A/Sydney/5/1997-egg	erasmus_medical_center	erasmus_medical_center
A/Sydney/5/1997	erasmus_medical_center	erasmus_medical_center
A/Auckland/10/1997	other_database_import	
A/NewYork/540/1998	other_database_import	
A/NewYork/550/1998	other_database_import	
A/NewYork/501/1997	other_database_import	
A/Netherlands/300/1997	other_database_import	
A/NewYork/535/1998	other_database_import	
A/NewYork/545/1997	other_database_import	
A/NewYork/532/1998	other_database_import	
A/NewYork/528/1998	other_database_import	
A/NewYork/529/1998	other_database_import	
A/NewYork/538/1998	other_database_import	
A/NewYork/527/1998	other_database_import	
A/NewYork/533/1998	other_database_import	
A/HongKong/CUHK41114/1997	other_database_import	
A/HongKong/CUHK41459/1997	other_database_import	
A/HongKong/CUHK41507/1997	other_database_import	
A/HongKong/CUHK17464/1998	other_database_import	
A/HongKong/CUHK17707/1998	other_database_import	
A/HongKong/CUHK18358/1998	other_database_import	
A/HongKong/CUHK18194/1998	other_database_import	
A/NewYork/263/1999	other_database_import	
A/NewYork/278/1999	other_database_import	
A/NewYork/456/1999	other_database_import	
A/NewYork/324/1999	other_database_import	
A/HongKong/CUHK50722/1998	other_database_import	
A/HongKong/CUHK50552/1998	other_database_import	
A/NewYork/250/1998	other_database_import	
A/NewYork/287/1998	other_database_import	
A/HongKong/CUHK17697/1998	other_database_import	
A/HongKong/CUHK18610/1998	other_database_import	
A/HongKong/CUHK18886/1998	other_database_import	
A/HongKong/CUHK17643/1998	other_database_import	
A/HongKong/CUHK17603/1998	other_database_import	
A/HongKong/CUHK16614/1998	other_database_import	
A/HongKong/CUHK18218/1998	other_database_import	
A/HongKong/CUHK17704/1998	other_database_import	
A/HongKong/CUHK18351/1998	other_database_import	
A/Fukushima/1999/1998-egg	who_collaborating_centre_for_reference_and_research_on_influenza	national_institute_of_infectious_diseases_(niid)
A/HongKong/CUHK10660/1998	other_database_import	
A/Switzerland/7729/1998	other_database_import	
A/Nagasaki/93/1998	other_database_import	
A/Johannesburg/15/1998-egg	who_collaborating_centre_for_reference_and_research_on_influenza	national_institute_for_communicable_disease
A/Sichuan/346/1998-egg	national_institute_for_medical_research	who_chinese_national_influenza_center
A/HongKong/CUHK10186/1998	other_database_import	
A/Johannesburg/3/1998-egg	other_database_import	
A/HongKong/CUHK10960/1998	other_database_import	
A/HongKong/CUHK10537/1998	other_database_import	
A/HongKong/CUHK10756/1998	other_database_import	
A/HongKong/CUHK10276/1998	other_database_import	
A/HongKong/CUHK41757/1997	other_database_import	
A/HongKong/CUHK10216/1998	other_database_import	
A/SouthAfrica/21/1998-egg	other_database_import	
A/SouthAfrica/8/1998-egg	other_database_import	
A/Johannesburg/7/1998-egg	who_collaborating_centre_for_reference_and_research_on_influenza	national_institute_for_communicable_disease
A/HongKong/CUHK41222/1997	other_database_import	
A/HongKong/CUHK10958/1998	other_database_import	
A/NewYork/339/1999	other_database_import	
A/NewYork/289/1998	other_database_import	
A/NewYork/448/1998	other_database_import	
A/Victoria/318/1998-egg	national_institute_for_medical_research	who_collaborating_centre_for_reference_and_research_on_influenza
A/Sydney/68/1998-egg	who_collaborating_centre_for_reference_and_research_on_influenza	westmead_hospital
A/Victoria/605/1998-egg	other_database_import	monash_medical_centre
A/Thailand/Siriraj-08/1998	other_database_import	
A/Tehran/83/1999-egg	other_database_import	
A/Victoria/512/1998-egg	who_collaborating_centre_for_reference_and_research_on_influenza	monash_medical_centre
A/Malaysia/17276/1998	other_database_import	
A/Netherlands/462/1998	other_database_import	
A/Victoria/308/1998-egg	who_collaborating_centre_for_reference_and_research_on_influenza	royal_chidrens_hospital
A/Victoria/309/1998-egg	who_collaborating_centre_for_reference_and_research_on_influenza	royal_chidrens_hospital
A/HongKong/CUHK17872/1998	other_database_import	
A/Netherlands/427/1998	other_database_import	
A/Victoria/507/1998	who_collaborating_centre_for_reference_and_research_on_influenza	monash_medical_centre
A/Victoria/312/1998-egg	who_collaborating_centre_for_reference_and_research_on_influenza	royal_chidrens_hospital
A/Malaysia/17332/1998	other_database_import	
A/Victoria/318/1998	who_collaborating_centre_for_reference_and_research_on_influenza	who_collaborating_centre_for_reference_and_research_on_influenza
A/Malaysia/17392/1998	other_database_import	
A/Victoria/605/1998	who_collaborating_centre_for_reference_and_research_on_influenza	monash_medical_centre
A/HongKong/CUHK10100/1999	other_database_import	
A/NewYork/283/1999	other_database_import	
A/Malaysia/17230/1998	other_database_import	
A/Victoria/308/1998	who_collaborating_centre_for_reference_and_research_on_influenza	royal_chidrens_hospital
A/NewYork/247/1998	other_database_import	
A/Malaysia/10759/1999	other_database_import	
A/NewYork/251/1998	other_database_import	
A/Johannesburg/92/1999-egg	national_institute_for_medical_research	national_institute_for_communicable_disease
A/Johannesburg/72/1999-egg	who_collaborating_centre_for_reference_and_research_on_influenza	national_institute_for_communicable_disease
A/Johannesburg/57/1999-egg	who_collaborating_centre_for_reference_and_research_on_influenza	national_institute_for_communicable_disease
A/HongKong/CUHK10151/1999	other_database_import	
A/Finland/620/1999	national_institute_for_medical_research	national_institute_for_health_and_welfare
A/HongKong/CUHK11255/1999	other_database_import	
A/HongKong/CUHK12897/1999	other_database_import	
A/NewSouthWales/4/1999	other_database_import	
A/HongKong/CUHK13763/1999	other_database_import	
A/HongKong/CUHK31510/1999	other_database_import	
A/HongKong/CUHK31421/1999	other_database_import	
A/HongKong/CUHK31448/1999	other_database_import	
A/HongKong/1179/1999	other_database_import	
A/HongKong/CUHK14672/1999	other_database_import	
A/HongKong/CUHK10133/1999	other_database_import	
A/HongKong/CUHK11230/1999	other_database_import	
A/HongKong/CUHK10132/1999	other_database_import	
A/HongKong/1182/1999	other_database_import	
A/HongKong/1180/1999	other_database_import	
A/Moscow/10/1999-egg	other_database_import	
A/HongKong/CUHK30419/1999	other_database_import	
A/HongKong/CUHK14875/1999	other_database_import	
A/HongKong/CUHK14627/1999	other_database_import	
A/Victoria/1/1999	who_collaborating_centre_for_reference_and_research_on_influenza	csl_ltd
A/Victoria/2/1999	who_collaborating_centre_for_reference_and_research_on_influenza	csl_ltd
A/HongKong/CUHK11163/1999	other_database_import	
A/HongKong/CUHK12312/1999	other_database_import	
A/HongKong/1143/1999	other_database_import	
A/HongKong/1144/1999	other_database_import	
A/HongKong/CUHK12572/1999	other_database_import	
A/HongKong/CUHK30605/1999	other_database_import	
A/HongKong/CUHK12580/1999	other_database_import	
A/HongKong/CUHK11241/1999	other_database_import	
A/HongKong/CUHK11237/1999	other_database_import	
A/HongKong/CUHK30314/1999	other_database_import	
A/HongKong/CUHK30423/1999	other_database_import	
A/HongKong/CUHK32796/1999	other_database_import	
A/Moscow/10/1999	other_database_import	
A/NewYork/336/1999	other_database_import	
A/NewSouthWales/5/1999	other_database_import	
A/Victoria/3/1999-egg	ha	seasonal_h3n2
A/Victoria/3/1999	other_database_import	who_collaborating_centre_for_reference_and_research_on_influenza
A/HongKong/CUHK26805/2000	other_database_import	
A/Oslo/5381/2000	other_database_import	
A/Johannesburg/31/2000-egg	national_institute_for_medical_research	national_institute_for_communicable_disease
A/HongKong/CUHK33829/1999	other_database_import	
A/NewYork/174/2000	other_database_import	
A/HongKong/CUHK33885/1999	other_database_import	
A/HongKong/CUHK34193/1999	other_database_import	
A/Malaysia/12990/1997	other_database_import	
A/Malaysia/13002/1997	other_database_import	
A/Christchurch/68/1999	who_collaborating_centre_for_reference_and_research_on_influenza	canterbury_health_services
A/Netherlands/3/2000	other_database_import	
A/Denmark/205/2000	other_database_import	
A/Netherlands/197/2000	erasmus_medical_center	
A/HongKong/CUHK52247/2000	other_database_import	
A/Indonesia/755/2002	who_collaborating_centre_for_reference_and_research_on_influenza	u.s._namru_2___indonesia
A/HongKong/CUHK13172/2001	other_database_import	
A/Netherlands/124/2001	other_database_import	
A/Waikato/5/2001	other_database_import	
A/Indonesia/3273/2002	who_collaborating_centre_for_reference_and_research_on_influenza	u.s._namru_2___indonesia
A/Indonesia/3216/2002	who_collaborating_centre_for_reference_and_research_on_influenza	u.s._namru_2___indonesia
A/Indonesia/260/2002	who_collaborating_centre_for_reference_and_research_on_influenza	u.s._namru_2___indonesia
A/Indonesia/257/2002	who_collaborating_centre_for_reference_and_research_on_influenza	u.s._namru_2___indonesia
A/Indonesia/6374/2002	who_collaborating_centre_for_reference_and_research_on_influenza	u.s._namru_2___indonesia
A/Indonesia/6372/2002	who_collaborating_centre_for_reference_and_research_on_influenza	u.s._namru_2___indonesia
A/Canterbury/6/2001	other_database_import	
A/Canterbury/7/2001	other_database_import	
A/Canterbury/50/2001	other_database_import	
A/Wellington/22/2001	other_database_import	
A/Canterbury/36/2001	other_database_import	
A/Canterbury/146/2001	other_database_import	
A/Canterbury/149/2001	other_database_import	
A/Canterbury/140/2001	other_database_import	
A/NewYork/176/2000	other_database_import	
A/NewYork/440/2000	other_database_import	
A/Denmark/37/2000	other_database_import	
A/NewYork/158/2000	other_database_import	
A/NewYork/156/2000	other_database_import	
A/SouthCarolina/NHRC0001/1999	other_database_import	
A/HongKong/CUHK21128/2000	other_database_import	
A/HongKong/CUHK20173/2000	other_database_import	
A/NewYork/429/2000	other_database_import	
A/Tehran/14/1999-egg	who_collaborating_centre_for_reference_and_research_on_influenza	tehran_university_of_medical_sciences
A/California/32/1999-egg	other_database_import	
A/NewYork/169/2000	other_database_import	
A/NewYork/168/2000	other_database_import	
A/NewYork/172/1999	other_database_import	
A/NewYork/178/2000	other_database_import	
A/NewYork/431/2000	other_database_import	
A/NewYork/184/1999	other_database_import	
A/NewYork/186/1999	other_database_import	
A/NelsonMarlborough/1/2000	other_database_import	
A/NewYork/436/2000	other_database_import	
A/NewYork/182/2000	other_database_import	
A/NewYork/149/1999	other_database_import	
A/NewYork/160/2000	other_database_import	
A/NewYork/421/1999	other_database_import	
A/Queensland/2/2000	other_database_import	
A/Canterbury/50/2000	other_database_import	
A/Queensland/6/2000	other_database_import	
A/SouthAustralia/71/2000	other_database_import	
A/Canterbury/93/2000	other_database_import	
A/NewYork/188/1999	other_database_import	
A/Missouri/NHRC0001/2000	other_database_import	
A/NewYork/170/2000	other_database_import	
A/Queensland/10/2000	other_database_import	
A/Canterbury/179/1999	other_database_import	
A/NewYork/181/1999	other_database_import	
A/HongKong/CUHK22087/2000	other_database_import	
A/Denmark/202/2000	other_database_import	
A/HongKong/CUHK20200/2000	other_database_import	
A/Canterbury/81/2000	other_database_import	
A/Canterbury/55/2000	other_database_import	
A/Auckland/600/2000	other_database_import	
A/Canterbury/3/2000	other_database_import	
A/Michigan/17/2000	other_database_import	
A/NewYork/434/2000	other_database_import	
A/UlanUde/1/2000-egg	who_collaborating_centre_for_reference_and_research_on_influenza	centers_for_disease_control_and_prevention
A/Ireland/10586/1999-egg	national_institute_for_medical_research	national_virus_reference_laboratory
A/NewYork/151/1999	other_database_import	
A/NewYork/187/2000	other_database_import	
A/Illinois/NHRC0001/1999	other_database_import	
A/HongKong/CUHK21124/2000	other_database_import	
A/HongKong/CUHK21132/2000	other_database_import	
A/HongKong/CUHK21250/2000	other_database_import	
A/HongKong/CUHK20292/2000	other_database_import	
A/HongKong/CUHK13033/2001	other_database_import	
A/HongKong/CUHK20294/2000	other_database_import	
A/Romania/387/2000	other_database_import	
A/Romania/175/2000	other_database_import	
A/NewYork/175/2000	other_database_import	
A/NewYork/433/2000	other_database_import	
A/Dunedin/1/2000	other_database_import	
A/NewYork/179/1999	other_database_import	
A/NewYork/430/2000	other_database_import	
A/Queensland/5/2000	other_database_import	
A/NewSouthWales/19/1999	other_database_import	
A/NewSouthWales/15/1999	other_database_import	
A/NewYork/148/2000	other_database_import	
A/NewYork/153/1999	other_database_import	
A/NewYork/163/1999	other_database_import	
A/NewYork/166/1999	other_database_import	
A/NewYork/432/2000	other_database_import	
A/Denmark/200/2000	other_database_import	
A/NewYork/438/2000	other_database_import	
A/NewYork/173/2000	other_database_import	
A/NewYork/426/1999	other_database_import	
A/Denmark/204/2000	other_database_import	
A/NewYork/154/2000	other_database_import	
A/NewYork/180/2000	other_database_import	
A/NewYork/162/2000	other_database_import	
A/Denmark/38/2000	other_database_import	
A/NewYork/189/1999	other_database_import	
A/Denmark/35/2000	other_database_import	
A/HongKong/CUHK22163/2000	other_database_import	
A/HongKong/CUHK22078/2000	other_database_import	
A/NewYork/150/2000	other_database_import	
A/SouthAfrica/57/2000-egg	other_database_import	
A/NewYork/185/1999	other_database_import	
A/NewYork/165/2000	other_database_import	
A/Denmark/203/2000	other_database_import	
A/NewYork/142/2000	other_database_import	
A/NewYork/437/2000	other_database_import	
A/NewYork/152/2000	other_database_import	
A/HongKong/CUHK20169/2000	other_database_import	
A/NewYork/439/2000	other_database_import	
A/Denmark/207/2000	other_database_import	
A/Denmark/208/2000	other_database_import	
A/HongKong/CUHK20300/2000	other_database_import	
A/Denmark/206/2000	other_database_import	
A/Malaysia/10675/1996	other_database_import	
A/Malaysia/10879/1996	other_database_import	
A/Malaysia/10807/1996	other_database_import	
A/Malaysia/12550/1997	other_database_import	
A/Malaysia/12766/1997	other_database_import	
A/Townsville/2/1999	other_database_import	queensland_health_forensic_and_scientific_services_
A/NewSouthWales/6/1999	other_database_import	
A/NewSouthWales/8/1999	other_database_import	
A/NewSouthWales/3/1999	other_database_import	
A/NewSouthWales/7/1999	other_database_import	
A/NewSouthWales/17/1999	other_database_import	
A/NewSouthWales/22/1999	other_database_import	
A/Victoria/577/1999-egg	who_collaborating_centre_for_reference_and_research_on_influenza	monash_medical_centre
A/Victoria/577/1999	who_collaborating_centre_for_reference_and_research_on_influenza	monash_medical_centre
A/Malaysia/10969/1996	other_database_import	
A/Malaysia/10970/1996	other_database_import	
A/Malaysia/10717/1996	other_database_import	
A/Malaysia/12974/1997	other_database_import	
A/Malaysia/10816/1996	other_database_import	
A/HongKong/CUHK51424/2001	other_database_import	
A/Indonesia/3215/2002	who_collaborating_centre_for_reference_and_research_on_influenza	u.s._namru_2___indonesia
A/Indonesia/3226/2002	who_collaborating_centre_for_reference_and_research_on_influenza	u.s._namru_2___indonesia
A/Indonesia/698/2002	who_collaborating_centre_for_reference_and_research_on_influenza	u.s._namru_2___indonesia
A/NewYork/288/1999	other_database_import	
A/California/4/2000	other_database_import	
A/NewYork/260/1999	other_database_import	
A/NewYork/340/1999	other_database_import	
A/Panama/2007/1999	other_database_import	u.s._air_force_school_of_aerospace_medicine
A/Panama/2007/1999-egg	centers_for_disease_control_and_prevention	u.s._air_force_school_of_aerospace_medicine
A/Argentina/1/2002-egg	who_collaborating_centre_for_reference_and_research_on_influenza	who_collaborating_centre_for_reference_and_research_on_influenza
A/Argentina/1/2002	other_database_import	who_collaborating_centre_for_reference_and_research_on_influenza
A/NewYork/311/1999	other_database_import	
A/NewYork/317/1999	other_database_import	
A/NewYork/249/1998	other_database_import	
A/NewYork/304/1998	other_database_import	
A/NewYork/331/1999	other_database_import	
A/NewYork/264/1999	other_database_import	
A/NewYork/224/1998	other_database_import	
A/NewYork/313/1998	other_database_import	
A/NewSouthWales/16/1999	other_database_import	
A/NewSouthWales/13/1999	other_database_import	
A/NewSouthWales/2/1999	other_database_import	
A/NewSouthWales/20/1999	other_database_import	
A/NewSouthWales/21/1999	other_database_import	
A/Netherlands/301/1999	erasmus_medical_center	erasmus_medical_center
A/NewYork/137/1999	other_database_import	
A/NewYork/435/2000	other_database_import	
A/NewYork/423/1999	other_database_import	
A/Philippines/26/1999-egg	who_collaborating_centre_for_reference_and_research_on_influenza	research_institute_of_tropical_medicine
A/Philippines/26A/1999-egg	who_collaborating_centre_for_reference_and_research_on_influenza	research_institute_of_tropical_medicine
A/WesternAustralia/13/2001	other_database_import	
A/Netherlands/51/2000	erasmus_medical_center	erasmus_medical_center
A/Fujian/140/2000-egg	who_collaborating_centre_for_reference_and_research_on_influenza	centers_for_disease_control_and_prevention
A/Fujian/140/2000	other_database_import	centers_for_disease_control_and_prevention
A/Christchurch/39/2000	who_collaborating_centre_for_reference_and_research_on_influenza	canterbury_health_services
A/Wellington/9/2000	other_database_import	
A/Canterbury/96/2000	other_database_import	
A/SouthAustralia/72/2000	other_database_import	
A/SouthAustralia/76/2000	other_database_import	
A/SouthAustralia/77/2000	other_database_import	
A/Waikato/17/2000	other_database_import	institute_of_environmental_science_and_research_(esr)
A/Waikato/4/2000	other_database_import	
A/Sydney/278/2000	who_collaborating_centre_for_reference_and_research_on_influenza	prince_of_wales_hospital
A/WesternAustralia/5/2000	other_database_import	
A/WesternAustralia/9/2000	other_database_import	
A/Brisbane/57/2000	who_collaborating_centre_for_reference_and_research_on_influenza	queensland_health_forensic_and_scientific_services_
A/Wellington/30/2000	other_database_import	
A/WesternAustralia/8/2000	other_database_import	
A/WesternAustralia/2/2000	other_database_import	
A/NewSouthWales/27/2000	other_database_import	
A/Auckland/598/2000	other_database_import	
A/Perth/201/2001-egg	ha	seasonal_h3n2
A/SouthAustralia/66/2000	other_database_import	
A/NewSouthWales/28/2000	other_database_import	
A/NewSouthWales/25/2000	other_database_import	
A/NewSouthWales/29/2000	other_database_import	
A/Canterbury/67/2000	other_database_import	
A/NewSouthWales/33/2000	other_database_import	
A/Canterbury/71/2000	other_database_import	
A/Canterbury/85/2000	other_database_import	
A/Perth/201/2001	other_database_import	
A/Canterbury/68/2000	other_database_import	
A/SouthAustralia/16/2000	other_database_import	
A/SouthAustralia/11/2000	other_database_import	
A/SouthAustralia/80/2000	other_database_import	
A/Auckland/593/2000	other_database_import	
A/Canterbury/88/2000	other_database_import	
A/Waikato/20/2000	other_database_import	
A/Netherlands/126/2001	other_database_import	
A/HongKong/CUHK22644/2001	other_database_import	
A/HongKong/CUHK21421/2001	other_database_import	
A/HongKong/CUHK21675/2001	other_database_import	
A/HongKong/CUHK21891/2001	other_database_import	
A/HongKong/CUHK21733/2001	other_database_import	
A/Waikato/1/2001	other_database_import	institute_of_environmental_science_and_research_(esr)
A/Canterbury/10/2001	other_database_import	
A/Canterbury/37/2001	other_database_import	
A/Canterbury/44/2001	other_database_import	
