strain	originating_lab	submitting_lab
A/Helsinki/942/2012		other_database_import
A/Helsinki/416/2013		other_database_import
A/Kenya/261/2013		other_database_import
A/Kenya/266/2013		other_database_import
A/Kenya/259/2013		other_database_import
A/Kenya/267/2013		other_database_import
A/Kenya/263/2013		other_database_import
A/Kenya/262/2013		other_database_import
A/HongKong/1766/2013	public_health_laboratory_services_branch,_centre_for_health_protection	public_health_laboratory_services_branch,_centre_for_health_protection
A/HongKong/1889/2013	government_virus_unit	public_health_laboratory_services_branch,_centre_for_health_protection
A/Singapore/TT093/2013	ministry_of_health,_singapore	ministry_of_health,_singapore
A/GuangxiXixiangtang/SWL1578/2013	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/HongKong/1299/2013	public_health_laboratory_services_branch,_centre_for_health_protection	public_health_laboratory_services_branch,_centre_for_health_protection
A/Sanming/SWL1280/2013		other_database_import
A/XiaMen/SWL1427/2013		other_database_import
A/Taiwan/989/2012	center_for_disease_control	national_institute_of_infectious_diseases_(niid)
A/Taiwan/988/2012	center_for_disease_control	national_institute_of_infectious_diseases_(niid)
A/Longyan/SWL1529/2013		other_database_import
A/Longyan/SWL1604/2013		other_database_import
A/Fujian-Xinluo/SWL2558/2013	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Longyan/SWL1585/2013		other_database_import
A/Taiwan/691/2013	center_for_disease_control	national_institute_of_infectious_diseases_(niid)
A/Wakayama-C/31/2013	wakayama_city_institute_of_public_health	national_institute_of_infectious_diseases_(niid)
A/Lao/30/2013	national_center_for_laboratory_and_epidemiology	centers_for_disease_control_and_prevention
A/Lao/O031/2013	ministry_of_health_laos	national_institute_of_infectious_diseases_(niid)
A/Thailand/CU-B8573/2013		other_database_import
A/Thailand/CU-B8250/2013		other_database_import
A/Indore/2820/2013		other_database_import
A/India/Guj133423/2013		other_database_import
A/Nepal/285/2013	national_public_health_laboratory	national_institute_of_infectious_diseases_(niid)
A/Darwin/65/2013	royal_darwin_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
A/Darwin/72/2013	royal_darwin_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
A/Darwin/91/2013	royal_darwin_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
A/Delhi/86/2013		other_database_import
A/UttarPradesh/91/2013		other_database_import
A/Delhi/87/2013		other_database_import
A/UttarPradesh/90/2013		other_database_import
A/JammuKashmir/85/2013		other_database_import
A/Haryana/81/2013		other_database_import
A/Haryana/79/2013		other_database_import
A/Uttarakhand/83/2013		other_database_import
A/Uttarakhand/82/2013		other_database_import
A/JammuKashmir/84/2013		other_database_import
A/Texas/JMM_53/2012		other_database_import
A/Houston/JMM_171/2013		other_database_import
A/Switzerland/7628514/2012	hopital_cantonal_universitaire_de_geneves	national_institute_for_medical_research
A/Townsville/1/2013-egg	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/Dmanisi/823/2013	national_centre_for_disease_control_and_public_health	national_institute_for_medical_research
A/Khobi/828/2013	national_centre_for_disease_control_and_public_health	national_institute_for_medical_research
A/Armenia/461/2013	centre_for_diseases_control_and_prevention	national_institute_for_medical_research
A/Ekaterinburg/RII02/2013	who_national_influenza_centre_russian_federation	who_national_influenza_centre_russian_federation
A/England/658/2012	health_protection_agency	national_institute_for_medical_research
A/Brisbane/11/2013	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/Townsville/9/2013-egg	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/Catalonia/6187S/2013	hospital_clínic	hospital_cl?nic_de_barcelona
A/Townsville/37/2012	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/Brisbane/31/2013-egg	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/Kentucky/23/2012	kentucky_division_of_laboratory_services	centers_for_disease_control_and_prevention
A/Ghana/DARI-13-224/2013	university_of_ghana	national_institute_for_medical_research
A/BurkinaFaso/CL17/2014	institut_de_recherche_en_sciences_de_la_santé_(irss)	luxembourg_institute_of_health
A/BurkinaFaso/291/2014	irss	centers_for_disease_control_and_prevention
A/BurkinaFaso/CL50/2014	institut_de_recherche_en_sciences_de_la_santé_(irss)	luxembourg_institute_of_health
A/Ghana/FS-14-1022/2014	university_of_ghana	national_institute_for_medical_research
A/Ghana/FS-14-1025/2014	university_of_ghana	national_institute_for_medical_research
A/Ghana/FS-14-0983/2014	university_of_ghana	national_institute_for_medical_research
A/Ghana/DARI-0095/2014	university_of_ghana	national_institute_for_medical_research
A/Ghana/FS-14-1069/2014	university_of_ghana	national_institute_for_medical_research
A/Ghana/DILI-14-0620/2014	university_of_ghana	national_institute_for_medical_research
A/Ghana/DILI-0620/2014	university_of_ghana	national_institute_for_medical_research
A/Ghana/DILI-0618/2014	university_of_ghana	national_institute_for_medical_research
A/Ghana/DILI-0582/2014	university_of_ghana	national_institute_for_medical_research
A/Ghana/DILI-14-0582/2014	university_of_ghana	national_institute_for_medical_research
A/Ghana/DILI-0567/2014	university_of_ghana	national_institute_for_medical_research
A/Ghana/DILI-14-0567/2014	university_of_ghana	national_institute_for_medical_research
A/JiangsuBeitang/SWL1144/2013		other_database_import
A/Astrakhan/CRIE-19/2013		other_database_import
A/Hubei-Jiangan/SWL1179/2013	hubei_provincial_center_for_disease_control_and_prevention	hubei_provincial_center_for_disease_control_and_prevention
A/Bethlehem/33/2012	central_public_health_laboratory	national_institute_for_medical_research
A/Hormozgan/31167/2012	tehran_university_of_medical_sciences	other_database_import
A/Tehran/7359/2012-egg	tehran_university_of_medical_sciences	national_institute_for_medical_research
A/Tehran/30246/2012-egg	tehran_university_of_medical_sciences	national_institute_for_medical_research
A/Tehran/8579/2012-egg	tehran_university_of_medical_sciences	national_institute_for_medical_research
A/Hormozgan/31167/2012-egg	tehran_university_of_medical_sciences	national_institute_for_medical_research
A/CoteDIvoire/1529/2012-egg	pasteur_institut_of_côte_d'ivoire	centers_for_disease_control_and_prevention
A/Taiwan/80139/2013		other_database_import
A/CostaRica/5802/2013-egg	laboratorio_nacional_de_influenza	centers_for_disease_control_and_prevention
A/CostaRica/5802/2013	laboratorio_nacional_de_influenza	centers_for_disease_control_and_prevention
A/SaoPaulo/11-17706/2013	instituto_adolfo_lutz	instituto_adolfo_lutz
A/DominicanRepublic/7603/2013	laboratorio_de_investigacion_/_centro_de_educacion_medica_y_amistad_dominico_japones_(cemadoja)	centers_for_disease_control_and_prevention
A/Peru/152/2013	us_namru_6	centers_for_disease_control_and_prevention
A/DominicanRepublic/7293/2013-egg	laboratorio_de_investigacion_/_centro_de_educacion_medica_y_amistad_dominico_japones_(cemadoja)	centers_for_disease_control_and_prevention
A/DominicanRepublic/7293/2013	laboratorio_de_investigacion_/_centro_de_educacion_medica_y_amistad_dominico_japones_(cemadoja)	centers_for_disease_control_and_prevention
A/Yucatan/135/2013	centro_de_investigaciones_regionales_dr._hideyo_noguchi	universidad_autonoma_de_yucatan
A/Yucatan/243/2013	centro_de_investigaciones_regionales_dr._hideyo_noguchi	universidad_autonoma_de_yucatan
A/SouthAustralia/20/2013-egg	institute_of_medical_and_veterinary_science_(imvs)	who_collaborating_centre_for_reference_and_research_on_influenza
A/Peru/193/2013	us_namru_6	centers_for_disease_control_and_prevention
A/Peru/2001/2013	namru_6	centers_for_disease_control_and_prevention
A/Darwin/104/2013	royal_darwin_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
A/Darwin/98/2013	royal_darwin_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
A/Oman/SQUH-67/2012		other_database_import
A/Oman/412/2012	central_public_health_laboratory,_ministry_of_health	centers_for_disease_control_and_prevention
A/Oman/SQUH-65/2012		other_database_import
A/Brisbane/8/2013-egg	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/Florida/3077/2012		other_database_import
A/Jericho/18/2012	central_public_health_laboratory	national_institute_for_medical_research
A/Oman/SQUH-48/2012		other_database_import
A/Slovenia/1905/2012	laboratory_for_virology,_national_institute_of_public_health	national_institute_for_medical_research
A/SouthAfrica/2226/2013-egg	sandringham,_national_institute_for_communicable_d	national_institute_for_medical_research
A/Victoria/533/2013	monash_medical_centre	who_collaborating_centre_for_reference_and_research_on_influenza
A/Maryland/37/2012	maryland_department_of_health_and_mental_hygiene	centers_for_disease_control_and_prevention
A/Oman/SQUH-51/2012		other_database_import
A/Oman/SQUH-59/2012		other_database_import
A/Vietnam/3025/2013	national_institute_of_hygiene_and_epidemiology	centers_for_disease_control_and_prevention
A/Vietnam/3050/2013-egg	national_institute_of_hygiene_and_epidemiology	centers_for_disease_control_and_prevention
A/Vietnam/3050/2013	national_institute_of_hygiene_and_epidemiology	centers_for_disease_control_and_prevention
A/Hungary/17/2013-egg	central_veterinary_institute_budapest	national_institute_for_medical_research
A/Sweden/118/2013	swedish_institute_for_infectious_disease_control	swedish_national_institute_for_communicable_disease_control
A/Oman/SQUH-44/2012		other_database_import
A/Oman/SQUH-69/2012		other_database_import
A/Jordan/30203/2013	laboratory_directorate	national_institute_for_medical_research
A/Oman/SQUH-76/2013		other_database_import
A/Oman/SQUH-58/2012		other_database_import
A/Oman/SQUH-50/2012		other_database_import
A/Oman/SQUH-42/2012		other_database_import
A/Brisbane/40/2013	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/Srilanka/20/2013	medical_research_institute	who_collaborating_centre_for_reference_and_research_on_influenza
A/India/Sri134179/2013		other_database_import
A/Bahrain/222/2013	ministry_of_health_bahrain	centers_for_disease_control_and_prevention
A/Singapore/CGH001/2013	ministry_of_health,_singapore	ministry_of_health,_singapore
A/Annaba/G687/2012	institut_pasteur_d'algerie	national_institute_for_medical_research
A/Hessen/4/2013		robert_koch_institute
A/Mahajanga/1171/2013	institut_pasteur_de_madagascar	national_institute_for_medical_research
A/Cameroon/6450/2013	centre_pasteur_du_cameroun	national_institute_for_medical_research
A/ChiangRai/157/2013	who_national_influenza_centre,_national_institute_of_medical_research_(nimr)	centers_for_disease_control_and_prevention
A/Singapore/KK125/2013	ministry_of_health,_singapore	ministry_of_health,_singapore
A/Cameroon/13V-2645/2013	centre_pasteur_du_cameroun	national_institute_for_medical_research
A/Cameroon/13V-1101/2013	centre_pasteur_du_cameroun	national_institute_for_medical_research
A/Cameroon/13V-2644/2013	centre_pasteur_du_cameroun	national_institute_for_medical_research
A/Cameroon/13V-1538/2013	centre_pasteur_du_cameroun	national_institute_for_medical_research
A/Cameroon/13V-3043/2013	centre_pasteur_du_cameroun	national_institute_for_medical_research
A/Norway/51/2013	who_national_influenza_centre	national_institute_for_medical_research
A/Norway/2531/2012	who_national_influenza_centre	national_institute_for_medical_research
A/Indore/2683/2013		other_database_import
A/Sydney/7/2013	clinical_virology_unit,_cdim	who_collaborating_centre_for_reference_and_research_on_influenza
A/California/17/2013	california_department_of_health_services	centers_for_disease_control_and_prevention
A/Taiwan/874/2013-egg	center_for_disease_control	centers_for_disease_control_and_prevention
A/Osaka/34/2013	osaka_prefectural_institute_of_public_health	national_institute_of_infectious_diseases_(niid)
A/India/Lkw132620/2013		other_database_import
A/Quanzhou/SWL1135/2013		other_database_import
A/Dakar/5/2013	institut_pasteur_de_dakar	national_institute_for_medical_research
A/Malmo/3/2013		swedish_institute_for_infectious_disease_control
A/India/Pun134666/2013		other_database_import
A/India/Pun13886/2013		other_database_import
A/Corsica/F3500_07/2013		other_database_import
A/India/Pun131046/2013		other_database_import
A/India/2019/2012-egg	all_india_institute_of_medical_sciences	centers_for_disease_control_and_prevention
A/HubeiWujiagang/SWL310/2013-egg	hubei_provincial_center_for_disease_control_and_prevention	hubei_provincial_center_for_disease_control_and_prevention
A/DominicanRepublic/7238/2013-egg	laboratorio_de_investigacion_/_centro_de_educacion_medica_y_amistad_dominico_japones_(cemadoja)	centers_for_disease_control_and_prevention
A/DominicanRepublic/7238/2013	laboratorio_de_investigacion_/_centro_de_educacion_medica_y_amistad_dominico_japones_(cemadoja)	centers_for_disease_control_and_prevention
A/SaoPaulo/19279/2013		other_database_import
A/Oman/3/2012	central_public_health_laboratory,_ministry_of_health	centers_for_disease_control_and_prevention
A/Oman/SQUH-81/2013		other_database_import
A/Ontario/34/2013		other_database_import
A/BritishColumbia/36/2013		other_database_import
A/Luxembourg/34/2013	laboratoire_national_de_sante	national_institute_for_medical_research
A/India/Pun132598/2013		other_database_import
A/India/Lkw132621/2013		other_database_import
A/Tunisia/159/2013	hopital_charles_nicolle	national_institute_for_medical_research
A/HongKong/1720/2013	public_health_laboratory_services_branch,_centre_for_health_protection	public_health_laboratory_services_branch,_centre_for_health_protection
A/Vietnam/13VH1-4/2013		niigata_university
A/India/Alp135124/2013		other_database_import
A/Philippines/20/2013	research_institute_of_tropical_medicine	who_collaborating_centre_for_reference_and_research_on_influenza
A/Victoria/234/2013	royal_chidrens_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
A/Norway/2635/2012	sorlandet_sykehus_hf,_dept._of_medical_microbiology_	norwegian_institute_of_public_health
A/Norway/2403/2012	akershus_university_hospital	norwegian_institute_of_public_health
A/Norway/130/2013	who_national_influenza_centre	national_institute_for_medical_research
A/Norway/2411/2012	who_national_influenza_centre	norwegian_institute_of_public_health
A/Malmo/5/2013		swedish_institute_for_infectious_disease_control
A/Argentina/22/2013	instituto_nacional_de_enfermedades_infecciosas	centers_for_disease_control_and_prevention
A/Iceland/30/2012	landspitali___university_hospital_	national_institute_for_medical_research
A/Stockholm/4/2013	swedish_institute_for_infectious_disease_control	swedish_institute_for_infectious_disease_control
A/Norway/2493/2012	who_national_influenza_centre	national_institute_for_medical_research
A/Helsinki/141/2013		other_database_import
A/Linkoping/2/2013		swedish_institute_for_infectious_disease_control
A/Norway/308-1/2013	oslo_university_hospital,_ulleval_hospital,_dept._of_microbiology	norwegian_institute_of_public_health
A/Sweden/125/2013		swedish_national_institute_for_communicable_disease_control
A/Orebro/2/2012		swedish_institute_for_infectious_disease_control
A/Karlstad/1/2012		swedish_institute_for_infectious_disease_control
A/Helsinki/13IH28/2013		other_database_import
A/Yucatan/329/2013	centro_de_investigaciones_regionales_dr._hideyo_noguchi	universidad_autonoma_de_yucatan
A/Luxembourg/18/2013	laboratoire_national_de_sante	national_institute_for_medical_research
A/Mauritius/288/2013	central_health_laboratory	national_institute_for_medical_research
A/Mauritius/209/2013	central_health_laboratory	national_institute_for_medical_research
A/AthensGR/1/2013	hellenic_pasteur_institute	hellenic_pasteur_institute
A/Hungary/25/2013-egg	central_veterinary_institute_budapest	national_institute_for_medical_research
A/Shimane/108/2013	shimane_prefectural_institute_of_public_health_and_environmental_science	national_institute_of_infectious_diseases_(niid)
A/Portalegre/142/2013	instituto_nacional_de_saude	national_institute_for_medical_research
A/Santiago/20148/2013-egg	instituto_de_salud_publica_de_chile_	centers_for_disease_control_and_prevention
A/Plzen/18/2013	national_institute_of_public_health	national_institute_for_medical_research
A/Helsinki/715/2013		other_database_import
A/CzechRepublic/195/2013		other_database_import
A/Vietnam/13VH1-5/2013		niigata_university
A/AthensGR/155/2013	hellenic_pasteur_institute	hellenic_pasteur_institute
A/Singapore/KK457/2013-egg	ministry_of_health,_singapore	who_collaborating_centre_for_reference_and_research_on_influenza
A/Singapore/KK456/2013-egg	ministry_of_health,_singapore	who_collaborating_centre_for_reference_and_research_on_influenza
A/Singapore/KK457/2013	ministry_of_health,_singapore	who_collaborating_centre_for_reference_and_research_on_influenza
A/Vietnam/CM385/2013	pasteur_institute,_influenza_laboratory	centers_for_disease_control_and_prevention
A/Lao/I177/2014	ministry_of_health_laos	national_institute_of_infectious_diseases_(niid)
A/Lao/I147/2014	ministry_of_health_laos	national_institute_of_infectious_diseases_(niid)
A/Brisbane/70/2014	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/Lao/SA333/2013	ministry_of_health_laos	national_institute_of_infectious_diseases_(niid)
A/Lao/828/2013	national_center_for_laboratory_and_epidemiology	centers_for_disease_control_and_prevention
A/Lao/887/2013	national_center_for_laboratory_and_epidemiology	centers_for_disease_control_and_prevention
A/Lao/I894/2013	ministry_of_health_laos	national_institute_of_infectious_diseases_(niid)
A/Jordan/30021/2013	laboratory_directorate	national_institute_for_medical_research
A/CoteDIvoire/1529/2012	pasteur_institut_of_côte_d'ivoire	other_database_import
A/CzechRepublic/190/2013		other_database_import
A/Helsinki/153/2013		other_database_import
A/Kenya/268/2013		other_database_import
A/Helsinki/827/2013		other_database_import
A/MinasGerais/1118/2013	oswaldo_cruz_institute___fiocruz___laboratory_of_respiratory_viruses_and_measles_(lvrs)	oswaldo_cruz_institute___fiocruz___laboratory_of_respiratory_viruses_and_measles_(lvrs)
A/Segovia/59/2013	universidad_de_valladolid	national_institute_for_medical_research
A/Kenya/2917/2012	cdc_kenya	centers_for_disease_control_and_prevention
A/Bangalore/3925-45/2012		other_database_import
A/India/Pun13602/2013		other_database_import
A/Tanzania/307/2012-egg	national_influenza_lab	centers_for_disease_control_and_prevention
A/India/2171/2012-egg	all_india_institute_of_medical_sciences	centers_for_disease_control_and_prevention
A/India/2192/2012-egg	all_india_institute_of_medical_sciences	centers_for_disease_control_and_prevention
A/India/2181/2012-egg	all_india_institute_of_medical_sciences	centers_for_disease_control_and_prevention
A/India/2181/2012	all_india_institute_of_medical_sciences	centers_for_disease_control_and_prevention
A/India/2192/2012	all_india_institute_of_medical_sciences	centers_for_disease_control_and_prevention
A/India/2055/2012-egg	all_india_institute_of_medical_sciences	centers_for_disease_control_and_prevention
A/India/2183/2012	all_india_institute_of_medical_sciences	centers_for_disease_control_and_prevention
A/India/2150/2012	all_india_institute_of_medical_sciences	centers_for_disease_control_and_prevention
A/India/2169/2012	all_india_institute_of_medical_sciences	centers_for_disease_control_and_prevention
A/India/Pun13253/2013		other_database_import
A/India/2055/2012	all_india_institute_of_medical_sciences	centers_for_disease_control_and_prevention
A/Jordan/30505/2012	laboratory_directorate	national_institute_for_medical_research
A/Mississippi/3/2013	mississippi_public_health_laboratory	centers_for_disease_control_and_prevention
A/Helsinki/694/2013		other_database_import
A/Goroka/9/2013	papua_new_guinea_institute_of_medical_research	who_collaborating_centre_for_reference_and_research_on_influenza
A/Helsinki/205/2013		other_database_import
A/Helsinki/207/2013		other_database_import
A/Norway/2145/2012	st._olavs_hospital_hf,_dept._of_medical_microbiology	norwegian_institute_of_public_health
A/Boston/YGA_02024/2013		other_database_import
A/Washington/5/2013-egg	u.s._air_force_school_of_aerospace_medicine	centers_for_disease_control_and_prevention
A/Goroka/23/2013	papua_new_guinea_institute_of_medical_research	who_collaborating_centre_for_reference_and_research_on_influenza
A/Goroka/29/2013	papua_new_guinea_institute_of_medical_research	who_collaborating_centre_for_reference_and_research_on_influenza
A/Southaustralia/1/2013	institute_of_medical_and_veterinary_science_(imvs)	who_collaborating_centre_for_reference_and_research_on_influenza
A/Zhejiang-Yiwu/SWL1168/2016-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Goroka/4/2013	papua_new_guinea_institute_of_medical_research	who_collaborating_centre_for_reference_and_research_on_influenza
A/Goroka/27/2013	papua_new_guinea_institute_of_medical_research	who_collaborating_centre_for_reference_and_research_on_influenza
A/Tanzania/309/2012	national_influenza_lab	centers_for_disease_control_and_prevention
A/Tanzania/331/2012-egg	national_influenza_lab	centers_for_disease_control_and_prevention
A/Tanzania/332/2012-egg	national_influenza_lab	centers_for_disease_control_and_prevention
A/Tanzania/2055/2012-egg	national_influenza_lab	centers_for_disease_control_and_prevention
A/Victoria/800/2013	austin_health	who_collaborating_centre_for_reference_and_research_on_influenza
A/Tanzania/308/2012-egg	national_influenza_lab	centers_for_disease_control_and_prevention
A/StPetersburg/124/2013	who_national_influenza_centre_russian_federation	national_institute_for_medical_research
A/StPetersburg/37/2013	russian_academy_of_medical_sciences	centers_for_disease_control_and_prevention
A/StPetersburg/135/2013-egg	who_national_influenza_centre_russian_federation	national_institute_for_medical_research
A/StPetersburg/RII01/2013	who_national_influenza_centre_russian_federation	who_national_influenza_centre_russian_federation
A/Minnesota/2/2013	minnesota_department_of_health	centers_for_disease_control_and_prevention
A/StPetersburg/172/2013-egg	who_national_influenza_centre_russian_federation	national_institute_for_medical_research
A/StPetersburg/9/2013-egg	who_national_influenza_centre_russian_federation	national_institute_for_medical_research
A/StPetersburg/103/2013-egg	who_national_influenza_centre_russian_federation	national_institute_for_medical_research
A/Singapore/GP325/2013	ministry_of_health,_singapore	ministry_of_health,_singapore
A/Galati/132231/2013	cantacuzino_institute	cantacuzino_institute
A/Hunan-Yanfeng/1178/2013	who_chinese_national_influenza_center	centers_for_disease_control_and_prevention
A/Guangdong-Chancheng/SWL1583/2013-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Osaka/33/2013	osaka_prefectural_institute_of_public_health	university_of_tokyo
A/SouthAfrica/1817/2013-egg	sandringham,_national_institute_for_communicable_d	national_institute_for_medical_research
A/Linares/16708/2013-egg	instituto_de_salud_publica_de_chile_	centers_for_disease_control_and_prevention
A/Ukraine/5932/2013	ministry_of_health_of_ukraine	national_institute_for_medical_research
A/JiangsuDanyang/SWL1831/2013		other_database_import
A/JiangsuGaoyou/SWL1199/2013		other_database_import
A/Brisbane/5/2013-egg	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/Kaliningrad/3/2013-egg	who_national_influenza_centre_russian_federation	national_institute_for_medical_research
A/Brisbane/19/2013-egg	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/StPetersburg/94/2013-egg	who_national_influenza_centre_russian_federation	national_institute_for_medical_research
A/Helsinki/568/2013		other_database_import
A/Norway/1954/2013	who_national_influenza_centre	national_institute_for_medical_research
A/StPetersburg/16/2013-egg	who_national_influenza_centre_russian_federation	national_institute_for_medical_research
A/Ukraine/5930/2013	ministry_of_health_of_ukraine	national_institute_for_medical_research
A/Mauritius/214/2013	central_health_laboratory	national_institute_for_medical_research
A/Berlin/166/2012		robert_koch_institute
A/Townsville/11/2013	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/Singapore/GP335/2013	ministry_of_health,_singapore	ministry_of_health,_singapore
A/Hungary/2/2013-egg	central_veterinary_institute_budapest	national_institute_for_medical_research
A/Suriname/90/2013	caribbean_epidemiology_center	centers_for_disease_control_and_prevention
A/Dolj/133772/2013	cantacuzino_institute	national_institute_for_medical_research
A/Estonia/76626/2013	health_protection_inspectorate	national_institute_for_medical_research
A/Suriname/24/2013	caribbean_epidemiology_center	centers_for_disease_control_and_prevention
A/Estonia/74816/2013	health_protection_inspectorate	national_institute_for_medical_research
A/Utah/5/2013	utah_department_of_health	centers_for_disease_control_and_prevention
A/Lithuania/5630/2013	lithuanian_aids_center_laboratory	national_institute_for_medical_research
A/Helsinki/893/2013		other_database_import
A/Helsinki/1499/2013		other_database_import
A/Yokohama/156/2013	yokohama_city_institute_of_public_health.	national_institute_of_infectious_diseases_(niid)
A/NewHampshire/20/2012	new_hampshire_public_health_laboratories	centers_for_disease_control_and_prevention
A/Hangzhou/A26/2013	hangzhou_center_for_disease_control_and_prevention	hangzhou_center_for_disease_control_and_prevention
A/Mie/21/2013	mie_prefecture_health_and_environment_research_institute	national_institute_of_infectious_diseases_(niid)
A/Guangdong/1513/2012		other_database_import
A/Bangalore/3666-41/2012		other_database_import
A/Nonthaburi/161/2013	thai_national_influenza_center	thai_national_influenza_center
A/Jiangsu-Sucheng/SWL1726/2013-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Jiangsu-Sucheng/SWL1909/2015-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Jiangsu-Sucheng/SWL1849/2016-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Jiangsu-Sucheng/SWL1994/2015-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Nepal/183/2013	national_public_health_laboratory	national_institute_of_infectious_diseases_(niid)
A/Nepal/184/2013	national_public_health_laboratory	national_institute_of_infectious_diseases_(niid)
A/India/2205/2012-egg	all_india_institute_of_medical_sciences	centers_for_disease_control_and_prevention
A/India/2205/2012	all_india_institute_of_medical_sciences	centers_for_disease_control_and_prevention
A/Helsinki/1693/2013		other_database_import
A/Wisconsin/13/2013-egg	wisconsin_state_laboratory_of_hygiene	centers_for_disease_control_and_prevention
A/Wisconsin/13/2013	wisconsin_state_laboratory_of_hygiene	centers_for_disease_control_and_prevention
A/Shiraz/11/2013		other_database_import
A/Tehran/35070/2013	tehran_university_of_medical_sciences	other_database_import
A/Tehran/35070/2013-egg	tehran_university_of_medical_sciences	national_institute_for_medical_research
A/Guizhou-Qingzhen/SWL1251/2013	who_chinese_national_influenza_center	national_institute_for_medical_research
A/Brisbane/38/2013	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/StPetersburg/RII47/2013	who_national_influenza_centre_russian_federation	who_national_influenza_centre_russian_federation
A/JiangsuNanchang/SWL1100/2013		other_database_import
A/Qalqilya/38/2012	central_public_health_laboratory	national_institute_for_medical_research
A/Tulkarem/28/2012	central_public_health_laboratory	national_institute_for_medical_research
A/Ramallah/60/2013	central_public_health_laboratory	national_institute_for_medical_research
A/Turkey/579/2013	istanbul_university	national_institute_for_medical_research
A/Guangxi-Longan/1167/2013	who_chinese_national_influenza_center	centers_for_disease_control_and_prevention
A/Townsville/23/2013		who_collaborating_centre_for_reference_and_research_on_influenza
A/Philippines/4/2013	research_institute_of_tropical_medicine	who_collaborating_centre_for_reference_and_research_on_influenza
A/Kastoria/72/2013	aristotelian_university_of_thessaloniki	national_institute_for_medical_research
A/Qalqilya/39/2012	central_public_health_laboratory	national_institute_for_medical_research
A/SouthAfrica/2303/2013	sandringham,_national_institute_for_communicable_d	national_institute_for_medical_research
A/Kherlen/658/2013	national_center_for_communicable_diseases	national_institute_of_infectious_diseases_(niid)
A/FuZhou/SWL159/2013		other_database_import
A/Argentina/508/2013	instituto_nacional_de_enfermedades_infecciosas	centers_for_disease_control_and_prevention
A/Uruguay/279/2013	departamento_de_laboratorio_de_salud_publica	centers_for_disease_control_and_prevention
A/PuertoRico/3/2013-egg	puerto_rico_department_of_health	centers_for_disease_control_and_prevention
A/PuertoRico/3/2013	puerto_rico_department_of_health	centers_for_disease_control_and_prevention
A/PuertoRico/1/2013-egg	puerto_rico_department_of_health	centers_for_disease_control_and_prevention
A/PuertoRico/1/2013	puerto_rico_department_of_health	centers_for_disease_control_and_prevention
A/Kazan/CRIE-01/2012		other_database_import
A/Astrakhan/CRIE-18/2013		other_database_import
A/Orenburg/CRIE-26/2013		other_database_import
A/Moscow/CRIE-61/2013		other_database_import
A/Moscow/CRIE-29/2013		other_database_import
A/Stavropol/CRIE-41/2013		other_database_import
A/Stavropol/CRIE-47/2013		other_database_import
A/Kazan/CRIE-04/2013		other_database_import
A/Tambov/CRIE-56/2013		other_database_import
A/Kazan/CRIE-02/2013		other_database_import
A/Moscow/CRIE-58/2013		other_database_import
A/Stavropol/CRIE-43/2013		other_database_import
A/Moscow/CRIE-13/2013		other_database_import
A/Volgograd/CRIE-25/2013		other_database_import
A/Volgograd/CRIE-12/2013		other_database_import
A/Tambov/CRIE-55/2013		other_database_import
A/Kazan/CRIE-03/2013		other_database_import
A/Moscow/CRIE-62/2013		other_database_import
A/Kursk/CRIE-74/2013		other_database_import
A/Moscow/CRIE-30/2013		other_database_import
A/Moscow/CRIE-57/2013		other_database_import
A/Volgograd/CRIE-48/2013		other_database_import
A/Moscow/CRIE-60/2013		other_database_import
A/Kirov/CRIE-64/2013		other_database_import
A/JiangsuGusu/SWL1824/2013		other_database_import
A/JiangsuPizhou/SWL36/2013		other_database_import
